<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302588.033000	4124020.458000	28.344000
302588.035000	4124020.086000	28.345000
302588.034000	4124017.093000	28.334000
302588.033000	4124014.516000	28.324000
302588.033000	4124013.535000	28.330000
302587.983000	4124012.883000	28.333000
302587.881000	4124012.271000	28.335000
302587.661000	4124011.438000	28.336000
302587.409000	4124010.903000	28.335000
302587.109000	4124010.375000	28.333000
302586.684000	4124009.914000	28.350000
302586.233000	4124009.596000	28.353000
302585.611000	4124009.189000	28.357000
302584.909000	4124008.985000	28.359000
302584.411000	4124008.871000	28.361000
302583.864000	4124008.817000	28.363000
302583.189000	4124008.765000	28.364000
302582.206000	4124008.738000	28.366000
302581.189000	4124008.705000	28.368000
302580.288000	4124008.676000	28.369000
302578.763000	4124008.659000	28.377000
302577.569000	4124008.645000	28.383000
