<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302012.604000	4123649.823000	28.960000
302012.589000	4123652.797000	28.959000
302012.575000	4123655.771000	28.959000
302012.561000	4123658.744000	28.958000
302012.546000	4123661.718000	28.958000
302012.532000	4123664.692000	28.957000
302012.517000	4123667.666000	28.957000
302012.503000	4123670.640000	28.956000
302012.489000	4123673.614000	28.956000
302012.474000	4123676.587000	28.955000
302012.460000	4123679.561000	28.955000
302012.445000	4123682.535000	28.954000
302012.431000	4123685.509000	28.954000
302012.416000	4123688.483000	28.953000
302012.402000	4123691.456000	28.953000
302012.388000	4123694.430000	28.952000
302012.373000	4123697.404000	28.952000
302012.359000	4123700.378000	28.951000
302012.344000	4123703.352000	28.951000
302012.330000	4123706.326000	28.950000
302012.316000	4123709.299000	28.950000
302012.301000	4123712.273000	28.949000
302012.287000	4123715.247000	28.949000
302012.272000	4123718.221000	28.948000
302012.258000	4123721.195000	28.948000
302012.244000	4123724.169000	28.947000
302012.229000	4123727.142000	28.947000
302012.215000	4123730.116000	28.946000
302012.200000	4123733.090000	28.946000
302012.186000	4123736.064000	28.945000
302012.172000	4123739.038000	28.945000
302012.157000	4123742.011000	28.944000
302012.143000	4123744.985000	28.944000
302012.128000	4123747.959000	28.943000
302012.114000	4123750.933000	28.943000
302012.099000	4123753.907000	28.942000
302012.085000	4123756.881000	28.942000
302012.071000	4123759.854000	28.941000
302012.056000	4123762.828000	28.941000
302012.043000	4123765.781000	28.940000
302012.030000	4123768.733000	28.938000
302012.017000	4123771.685000	28.937000
302012.004000	4123774.637000	28.935000
302011.991000	4123777.590000	28.934000
302011.978000	4123780.542000	28.932000
302011.965000	4123783.494000	28.931000
302011.952000	4123786.446000	28.929000
302011.939000	4123789.399000	28.928000
302011.926000	4123792.351000	28.926000
302011.912000	4123795.303000	28.925000
302011.899000	4123798.255000	28.923000
302011.886000	4123801.208000	28.922000
302011.873000	4123804.160000	28.920000
302011.860000	4123807.112000	28.919000
302011.842000	4123810.041000	28.919000
302011.825000	4123812.971000	28.919000
302011.807000	4123815.900000	28.919000
302011.789000	4123818.829000	28.919000
302011.771000	4123821.758000	28.919000
302011.754000	4123824.687000	28.919000
302011.736000	4123827.616000	28.919000
302011.718000	4123830.546000	28.918000
302011.700000	4123833.475000	28.918000
302011.683000	4123836.404000	28.918000
302011.665000	4123839.333000	28.918000
302011.647000	4123842.262000	28.918000
302011.629000	4123845.191000	28.918000
302011.612000	4123848.121000	28.918000
302011.594000	4123851.050000	28.918000
302011.576000	4123853.979000	28.918000
302011.558000	4123856.908000	28.918000
302011.541000	4123859.837000	28.918000
302011.523000	4123862.766000	28.918000
302011.505000	4123865.696000	28.918000
302011.487000	4123868.625000	28.918000
