302488.7632300	4123749.6989870	28.3450520
302488.7646450	4123749.6499150	28.3450510
302488.7660570	4123749.6003540	28.3450500
302488.7674600	4123749.5504280	28.3450480
302488.7688600	4123749.5000130	28.3450470
302488.7702510	4123749.4491090	28.3450450
302488.7715970	4123749.3996710	28.3450430
302488.7729330	4123749.3499880	28.3450420
302488.7742620	4123749.3000620	28.3450400
302488.7755910	4123749.2498910	28.3450380
302488.7769130	4123749.1993540	28.3450370
302488.7782200	4123749.1494270	28.3450350
302488.7795150	4123749.0996220	28.3450330
302488.7808060	4123749.0495730	28.3450320
302488.7820970	4123748.9996460	28.3450300
302488.7833870	4123748.9494760	28.3450280
302488.7846720	4123748.8993050	28.3450260
302488.7859520	4123748.8493780	28.3450240
302488.7872340	4123748.7992070	28.3450230
302488.7885160	4123748.7492800	28.3450210
302488.7897970	4123748.6992310	28.3450190
302488.7910810	4123748.6494270	28.3450170
302488.7923760	4123748.5991340	28.3450160
302488.7936750	4123748.5489630	28.3450140
302488.7949740	4123748.4987920	28.3450120
302488.7962770	4123748.4489870	28.3450100
302488.7975810	4123748.3991830	28.3450090
302488.7989090	4123748.3491340	28.3450070
302488.8002520	4123748.2985970	28.3450050
302488.8016020	4123748.2484260	28.3450040
302488.8029540	4123748.1984990	28.3450020
302488.8043120	4123748.1490610	28.3450010
302488.8056930	4123748.0991340	28.3449990
302488.8071200	4123748.0483530	28.3449970
302488.8085520	4123747.9980600	28.3449960
302488.8099900	4123747.9482550	28.3449950
302488.8114380	4123747.8989380	28.3449930
302488.8129220	4123747.8491340	28.3449920
302488.8144750	4123747.7981080	28.3449910
302488.8160370	4123747.7476930	28.3449900
302488.8176100	4123747.6980110	28.3449890
302488.8191930	4123747.6491830	28.3449880
302488.8208740	4123747.5985230	28.3449870
302488.8226190	4123747.5474980	28.3449860
302488.8243780	4123747.4973270	28.3449850
302488.8261510	4123747.4484990	28.3449850
302488.8280030	4123747.3990610	28.3449840
302488.8300210	4123747.3473030	28.3449840
302488.8320600	4123747.2970100	28.3449840
302488.8359990	4123747.2201050	28.3450520
302488.7884050	4123747.2180300	28.3450520
302488.7402480	4123747.2158330	28.3450520
302488.6915460	4123747.2136360	28.3450510
302488.6423140	4123747.2115610	28.3450510
302488.5925680	4123747.2093630	28.3450500
302488.5423320	4123747.2071660	28.3450500
302488.4916140	4123747.2048470	28.3450490
302488.4404360	4123747.2026490	28.3450490
302488.3888170	4123747.2003300	28.3450480
302488.3367720	4123747.1980110	28.3450470
302488.2878330	4123747.1959360	28.3450470
302488.2390450	4123747.1937380	28.3450460
302488.1899360	4123747.1915410	28.3450460
302488.1405210	4123747.1893440	28.3450450
302488.0908110	4123747.1872690	28.3450450
302488.0408200	4123747.1850710	28.3450440
302487.9905610	4123747.1827520	28.3450440
302487.9400490	4123747.1805550	28.3450430
302487.8892960	4123747.1783570	28.3450430
302487.8383180	4123747.1761600	28.3450420
302487.7871270	4123747.1738410	28.3450420
302487.7377100	4123747.1716440	28.3450410
302487.6882900	4123747.1694460	28.3450400
302487.6387160	4123747.1673710	28.3450400
302487.5889920	4123747.1651740	28.3450390
302487.5391340	4123747.1629770	28.3450390
302487.4891500	4123747.1607790	28.3450380
302487.4390570	4123747.1585820	28.3450380
302487.3888650	4123747.1563850	28.3450370
302487.3385840	4123747.1541880	28.3450370
302487.2882280	4123747.1519900	28.3450360
302487.2378070	4123747.1497930	28.3450350
302487.1875900	4123747.1474740	28.3450350
302487.1376010	4123747.1452760	28.3450340
302487.0875820	4123747.1432010	28.3450340
302487.0375490	4123747.1410040	28.3450330
302486.9875110	4123747.1388070	28.3450330
302486.9374830	4123747.1366090	28.3450320
302486.8874710	4123747.1344120	28.3450310
302486.8374910	4123747.1322150	28.3450310
302486.7875510	4123747.1300180	28.3450300
302486.7376680	4123747.1278200	28.3450300
302486.6878500	4123747.1256230	28.3450290
302486.6381060	4123747.1234260	28.3450290
302486.5874750	4123747.1212290	28.3450280
302486.5368830	4123747.1190310	28.3450270
302486.4864030	4123747.1168340	28.3450270
302486.4360570	4123747.1146370	28.3450260
302486.3858480	4123747.1123170	28.3450260
302486.3357950	4123747.1101200	28.3450250
302486.2859080	4123747.1080450	28.3450250
302486.2361990	4123747.1058480	28.3450240
302486.1866820	4123747.1036500	28.3450240
302486.1373680	4123747.1014530	28.3450230
302486.0882690	4123747.0993780	28.3450220
302486.0377200	4123747.0971810	28.3450220
302485.9864010	4123747.0948610	28.3450210
302485.9353660	4123747.0925420	28.3450210
302485.8846270	4123747.0904670	28.3450200
302485.8342020	4123747.0881470	28.3450200
302485.7840980	4123747.0859500	28.3450190
302485.7343370	4123747.0837530	28.3450190
302485.6849330	4123747.0815560	28.3450180
302485.6359010	4123747.0793580	28.3450180
302485.5872480	4123747.0772830	28.3450170
302485.5389940	4123747.0750860	28.3450170
302485.4869680	4123747.0728890	28.3450160
302485.4349920	4123747.0705690	28.3450160
302485.3835550	4123747.0682500	28.3450150
302485.3326710	4123747.0660530	28.3450150
302485.2823610	4123747.0637330	28.3450140
302485.2326440	4123747.0615360	28.3450140
302485.1835410	4123747.0593390	28.3450130
302485.1350660	4123747.0572640	28.3450130
302485.0872470	4123747.0550660	28.3450120
302485.0391150	4123747.0529910	28.3450120
302484.9855300	4123747.0505500	28.3450110
302484.9328920	4123747.0482300	28.3450110
302484.8812380	4123747.0459110	28.3450100
302484.8305880	4123747.0437140	28.3450100
