<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302082.044000	4123071.061000	29.055000
302082.034000	4123073.794000	29.053000
302082.024000	4123076.526000	29.051000
302082.014000	4123079.259000	29.049000
302082.004000	4123081.992000	29.048000
302081.994000	4123084.725000	29.046000
302081.984000	4123087.457000	29.044000
302081.974000	4123090.190000	29.043000
302081.964000	4123092.923000	29.041000
302081.954000	4123095.656000	29.039000
302081.945000	4123098.577000	29.039000
302081.936000	4123101.498000	29.038000
302081.927000	4123104.420000	29.038000
302081.918000	4123107.341000	29.037000
302081.909000	4123110.263000	29.037000
302081.900000	4123113.184000	29.037000
302081.891000	4123116.105000	29.036000
302081.876000	4123119.039000	29.037000
302081.861000	4123121.973000	29.038000
302081.846000	4123124.908000	29.038000
302081.831000	4123127.842000	29.039000
302081.816000	4123130.776000	29.040000
302081.801000	4123133.710000	29.041000
302081.786000	4123136.644000	29.042000
302081.771000	4123139.578000	29.042000
302081.756000	4123142.512000	29.043000
302081.742000	4123145.446000	29.044000
302081.727000	4123148.380000	29.045000
302081.712000	4123151.314000	29.045000
302081.697000	4123154.248000	29.046000
302081.682000	4123157.182000	29.047000
302081.667000	4123160.116000	29.048000
302081.652000	4123163.050000	29.049000
302081.637000	4123165.984000	29.049000
302081.622000	4123168.919000	29.050000
302081.607000	4123171.853000	29.051000
302081.592000	4123174.787000	29.052000
302081.577000	4123177.721000	29.052000
302081.562000	4123180.655000	29.053000
302081.547000	4123183.589000	29.054000
302081.532000	4123186.523000	29.055000
302081.517000	4123189.457000	29.056000
302081.502000	4123192.391000	29.056000
302081.487000	4123195.325000	29.057000
302081.475000	4123198.189000	29.057000
302081.462000	4123201.054000	29.058000
302081.449000	4123203.918000	29.058000
302081.436000	4123206.782000	29.058000
302081.423000	4123209.647000	29.058000
302081.410000	4123212.511000	29.058000
302081.397000	4123215.376000	29.059000
302081.384000	4123218.240000	29.059000
302081.371000	4123221.104000	29.059000
302081.359000	4123223.969000	29.059000
302081.346000	4123226.833000	29.059000
302081.333000	4123229.697000	29.060000
302081.320000	4123232.562000	29.060000
302081.307000	4123235.426000	29.060000
302081.294000	4123238.290000	29.060000
302081.281000	4123241.155000	29.060000
302081.268000	4123244.019000	29.061000
302081.255000	4123246.883000	29.061000
302081.243000	4123249.748000	29.061000
302081.230000	4123252.612000	29.061000
302081.217000	4123255.476000	29.061000
302081.203000	4123258.262000	29.061000
302081.189000	4123261.048000	29.061000
302081.175000	4123263.834000	29.061000
302081.161000	4123266.619000	29.060000
302081.147000	4123269.405000	29.060000
302081.133000	4123272.191000	29.060000
302081.119000	4123274.977000	29.060000
302081.105000	4123277.763000	29.059000
302081.091000	4123280.548000	29.059000
302081.077000	4123283.334000	29.059000
302081.063000	4123286.120000	29.058000
302081.049000	4123288.906000	29.058000
302081.035000	4123291.692000	29.058000
302081.016000	4123294.542000	29.058000
302080.998000	4123297.392000	29.058000
302080.979000	4123300.242000	29.058000
302080.961000	4123303.092000	29.058000
302080.942000	4123305.941000	29.059000
302080.923000	4123308.791000	29.059000
302080.905000	4123311.641000	29.059000
302080.886000	4123314.491000	29.059000
302080.867000	4123317.341000	29.059000
302080.849000	4123320.191000	29.059000
302080.830000	4123323.041000	29.059000
302080.812000	4123325.891000	29.059000
302080.793000	4123328.741000	29.059000
302080.774000	4123331.591000	29.060000
302080.756000	4123334.441000	29.060000
302080.741000	4123337.262000	29.060000
302080.727000	4123340.082000	29.061000
302080.713000	4123342.903000	29.061000
302080.698000	4123345.724000	29.061000
302080.684000	4123348.544000	29.062000
302080.670000	4123351.365000	29.062000
302080.655000	4123354.186000	29.063000
302080.641000	4123357.006000	29.063000
302080.627000	4123359.827000	29.064000
