<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302379.169000	4123361.165000	28.428000
302379.078000	4123361.164000	28.428000
302376.078000	4123361.147000	28.430000
302373.144000	4123361.137000	28.432000
302370.210000	4123361.126000	28.433000
302367.276000	4123361.116000	28.435000
302364.342000	4123361.106000	28.436000
302361.408000	4123361.095000	28.438000
302358.474000	4123361.085000	28.439000
302355.541000	4123361.074000	28.441000
302352.607000	4123361.064000	28.442000
302349.673000	4123361.053000	28.444000
302346.739000	4123361.043000	28.445000
302343.805000	4123361.032000	28.447000
302340.871000	4123361.022000	28.448000
302337.937000	4123361.011000	28.450000
302335.004000	4123361.001000	28.451000
302333.322000	4123361.260000	28.423000
302330.873000	4123361.994000	28.440000
302329.838000	4123362.369000	28.406000
