<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302659.188000	4123359.406000	28.166000
302659.235000	4123359.406000	28.165000
302660.137000	4123359.409000	28.082000
302663.124000	4123359.420000	27.808000
302666.111000	4123359.431000	27.533000
302669.099000	4123359.441000	27.259000
302672.086000	4123359.452000	26.984000
302675.074000	4123359.463000	26.710000
302678.061000	4123359.473000	26.435000
302681.048000	4123359.484000	26.161000
302682.358000	4123359.486000	26.036000
302685.344000	4123359.490000	25.751000
302688.331000	4123359.494000	25.466000
302691.317000	4123359.498000	25.181000
302694.304000	4123359.503000	24.896000
302697.290000	4123359.507000	24.611000
302700.277000	4123359.511000	24.326000
302703.263000	4123359.515000	24.041000
302705.603000	4123359.538000	23.835000
302708.591000	4123359.567000	23.572000
302711.580000	4123359.596000	23.310000
302712.386000	4123359.599000	23.276000
302715.383000	4123359.608000	23.152000
302718.380000	4123359.618000	23.028000
302719.241000	4123359.579000	23.025000
302719.241000	4123359.579000	22.998000
302721.655000	4123359.594000	22.998000
302723.155000	4123359.603000	22.998000
302724.655000	4123359.612000	22.998000
302726.155000	4123359.621000	22.998000
302727.655000	4123359.630000	22.998000
302730.655000	4123359.648000	22.998000
302732.155000	4123359.657000	22.998000
302733.655000	4123359.666000	22.998000
302735.155000	4123359.675000	22.998000
302736.655000	4123359.685000	22.998000
302739.655000	4123359.703000	22.998000
302741.155000	4123359.712000	22.998000
302742.655000	4123359.721000	22.998000
302744.155000	4123359.730000	22.998000
302745.655000	4123359.739000	22.998000
302747.155000	4123359.748000	22.998000
302748.655000	4123359.757000	22.998000
302750.155000	4123359.766000	22.998000
302751.655000	4123359.775000	22.998000
302754.655000	4123359.793000	22.998000
302754.582000	4123359.793000	22.998000
302754.964000	4123359.803000	23.013000
302757.961000	4123359.879000	23.126000
302758.809000	4123359.879000	23.171000
302761.805000	4123359.879000	23.330000
302764.419000	4123359.892000	23.548000
302767.408000	4123359.907000	23.798000
302770.396000	4123359.919000	24.072000
302773.383000	4123359.930000	24.345000
302776.371000	4123359.942000	24.619000
302779.358000	4123359.954000	24.892000
302780.792000	4123359.959000	25.029000
302783.778000	4123359.971000	25.314000
302786.765000	4123359.983000	25.598000
302789.751000	4123359.995000	25.883000
302792.737000	4123360.007000	26.168000
302795.724000	4123360.018000	26.453000
302798.710000	4123360.030000	26.738000
302799.630000	4123360.033000	26.823000
302802.617000	4123360.044000	27.100000
302805.604000	4123360.054000	27.378000
302808.591000	4123360.064000	27.655000
302811.579000	4123360.075000	27.932000
302813.231000	4123360.082000	28.063000
302814.200000	4123360.106000	28.171000
