<Property>
ROADTYPE = 1
CODE = 5


----------
<Data>
x	y	z
302664.460000	4124410.324000	28.483000
302664.460000	4124410.324000	28.483000
302664.476000	4124408.969000	28.486000
302664.476000	4124408.969000	28.486000
302664.481000	4124407.359000	28.489000
302664.487000	4124405.749000	28.493000
302664.487000	4124405.749000	28.493000
302664.505000	4124404.249000	28.496000
302664.505000	4124404.249000	28.496000
302664.512000	4124403.667000	28.497000
302664.512000	4124403.667000	28.497000
302664.514000	4124403.424000	28.498000
