<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302374.077000	4122831.274000	28.702000
302372.424000	4122831.152000	28.692000
302370.770000	4122831.029000	28.683000
302369.021000	4122830.847000	28.658000
302367.272000	4122830.664000	28.634000
302364.521000	4122830.275000	28.670000
302363.033000	4122829.979000	28.670000
302361.544000	4122829.683000	28.670000
302360.047000	4122829.300000	28.671000
302358.549000	4122828.917000	28.672000
302356.690000	4122828.336000	28.675000
302354.831000	4122827.754000	28.679000
302352.985000	4122827.021000	28.672000
302351.139000	4122826.287000	28.665000
302349.499000	4122825.541000	28.665000
302347.859000	4122824.794000	28.665000
302346.388000	4122824.038000	28.660000
302344.916000	4122823.282000	28.656000
302342.837000	4122822.079000	28.645000
302341.570000	4122821.267000	28.640000
302340.302000	4122820.454000	28.636000
302338.214000	4122818.973000	28.598000
302335.922000	4122817.113000	28.624000
302334.716000	4122816.018000	28.621000
302333.510000	4122814.923000	28.619000
302332.383000	4122813.834000	28.622000
302331.256000	4122812.745000	28.626000
302329.693000	4122811.185000	28.638000
302328.621000	4122809.971000	28.643000
302327.549000	4122808.756000	28.648000
302326.143000	4122806.942000	28.645000
302324.737000	4122805.129000	28.642000
302323.884000	4122803.757000	28.645000
302323.030000	4122802.386000	28.649000
302321.716000	4122800.155000	28.650000
302320.330000	4122797.521000	28.644000
302319.664000	4122796.141000	28.645000
302318.998000	4122794.761000	28.647000
302317.898000	4122792.394000	28.650000
302316.982000	4122789.912000	28.655000
302316.437000	4122788.130000	28.664000
302315.891000	4122786.347000	28.674000
302315.454000	4122784.489000	28.682000
302315.017000	4122782.631000	28.691000
302314.630000	4122780.763000	28.698000
302314.242000	4122778.894000	28.706000
302314.041000	4122777.335000	28.707000
302313.839000	4122775.775000	28.709000
302313.699000	4122773.489000	28.709000
302313.558000	4122771.202000	28.710000
302313.539000	4122769.399000	28.712000
302313.519000	4122767.596000	28.715000
302313.699000	4122765.535000	28.716000
302313.878000	4122763.474000	28.718000
302314.140000	4122761.371000	28.719000
302314.401000	4122759.268000	28.720000
302314.698000	4122757.625000	28.721000
302314.995000	4122755.982000	28.723000
302315.518000	4122754.081000	28.722000
302316.041000	4122752.179000	28.721000
302316.699000	4122750.108000	28.724000
302317.357000	4122748.037000	28.727000
302318.338000	4122745.607000	28.714000
302319.319000	4122743.176000	28.701000
302320.558000	4122740.761000	28.694000
302321.836000	4122738.337000	28.707000
302323.112000	4122736.430000	28.704000
302324.388000	4122734.522000	28.702000
302325.587000	4122732.859000	28.696000
302326.785000	4122731.196000	28.691000
302328.152000	4122729.454000	28.700000
302329.841000	4122727.554000	28.695000
302331.262000	4122726.119000	28.695000
302332.683000	4122724.683000	28.696000
302333.830000	4122723.666000	28.697000
302334.977000	4122722.649000	28.698000
302337.271000	4122720.775000	28.697000
302338.672000	4122719.766000	28.699000
302340.073000	4122718.757000	28.701000
302341.349000	4122717.899000	28.707000
302342.624000	4122717.040000	28.713000
302344.489000	4122715.991000	28.702000
302346.568000	4122714.827000	28.709000
302349.207000	4122713.536000	28.711000
302351.803000	4122712.452000	28.746000
302353.281000	4122711.857000	28.734000
302354.759000	4122711.261000	28.722000
302356.898000	4122710.588000	28.723000
302359.037000	4122709.914000	28.724000
302360.808000	4122709.502000	28.719000
302362.579000	4122709.089000	28.714000
302365.509000	4122708.529000	28.712000
302368.246000	4122708.152000	28.712000
302370.475000	4122708.002000	28.711000
302372.703000	4122707.852000	28.711000
302374.858000	4122707.801000	28.713000
302377.012000	4122707.750000	28.715000
302379.966000	4122707.860000	28.731000
302382.755000	4122708.115000	28.720000
302384.616000	4122708.436000	28.714000
302386.477000	4122708.756000	28.708000
302389.237000	4122709.376000	28.717000
302391.997000	4122709.996000	28.726000
302393.503000	4122710.465000	28.727000
302395.009000	4122710.933000	28.729000
302396.801000	4122711.611000	28.732000
302398.593000	4122712.289000	28.736000
302400.110000	4122712.962000	28.734000
302401.627000	4122713.635000	28.733000
302404.297000	4122714.962000	28.746000
302405.657000	4122715.730000	28.746000
302407.017000	4122716.497000	28.746000
302409.346000	4122717.926000	28.750000
302411.053000	4122719.110000	28.747000
302413.053000	4122720.626000	28.735000
302414.248000	4122721.604000	28.731000
302415.443000	4122722.582000	28.728000
302416.631000	4122723.651000	28.731000
302417.819000	4122724.720000	28.734000
302418.914000	4122725.805000	28.737000
302420.009000	4122726.889000	28.740000
302421.053000	4122728.042000	28.737000
302422.096000	4122729.195000	28.734000
302423.157000	4122730.547000	28.733000
302424.217000	4122731.899000	28.733000
302425.339000	4122733.443000	28.735000
302426.461000	4122734.987000	28.737000
302427.399000	4122736.417000	28.739000
302428.336000	4122737.846000	28.742000
302429.268000	4122739.604000	28.741000
302430.199000	4122741.361000	28.741000
302431.390000	4122743.843000	28.743000
302432.556000	4122746.542000	28.748000
302433.458000	4122748.939000	28.755000
302433.954000	4122750.438000	28.758000
302434.449000	4122751.936000	28.762000
302435.072000	4122754.288000	28.766000
302435.555000	4122756.417000	28.764000
302436.067000	4122758.859000	28.763000
302436.356000	4122760.724000	28.721000
302436.644000	4122762.588000	28.678000
302436.780000	4122764.541000	28.719000
302436.916000	4122766.493000	28.759000
302436.978000	4122769.437000	28.762000
302436.929000	4122771.059000	28.760000
302436.879000	4122772.681000	28.758000
302436.738000	4122774.346000	28.757000
302436.596000	4122776.010000	28.756000
302436.276000	4122778.374000	28.756000
302435.956000	4122780.738000	28.756000
302435.449000	4122783.227000	28.758000
302434.942000	4122785.715000	28.761000
302434.472000	4122787.214000	28.759000
302434.001000	4122788.713000	28.758000
302433.383000	4122790.439000	28.759000
302432.764000	4122792.164000	28.761000
302431.667000	4122794.558000	28.753000
302430.570000	4122796.952000	28.746000
302429.239000	4122799.591000	28.746000
302428.273000	4122801.237000	28.744000
302427.307000	4122802.883000	28.743000
302426.175000	4122804.488000	28.738000
302425.042000	4122806.092000	28.734000
302423.975000	4122807.408000	28.730000
302422.908000	4122808.723000	28.727000
302421.448000	4122810.353000	28.724000
302419.988000	4122811.982000	28.722000
302418.709000	4122813.273000	28.722000
302417.429000	4122814.564000	28.723000
302415.732000	4122816.123000	28.723000
302413.590000	4122817.918000	28.722000
302411.436000	4122819.483000	28.718000
302409.282000	4122821.047000	28.715000
302407.843000	4122821.888000	28.709000
302406.404000	4122822.729000	28.703000
302404.785000	4122823.639000	28.699000
302403.166000	4122824.548000	28.696000
302401.604000	4122825.290000	28.692000
302400.041000	4122826.031000	28.688000
302398.567000	4122826.625000	28.687000
302397.093000	4122827.218000	28.686000
302395.340000	4122827.824000	28.690000
302393.587000	4122828.429000	28.695000
302391.467000	4122828.978000	28.698000
302389.347000	4122829.526000	28.702000
302386.413000	4122830.103000	28.703000
302384.595000	4122830.443000	28.703000
302382.776000	4122830.783000	28.703000
302379.795000	4122831.087000	28.706000
302377.455000	4122831.246000	28.707000
302375.766000	4122831.260000	28.704000
302374.077000	4122831.274000	28.702000
