<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302374.397000	4122705.298000	28.868000
302375.926000	4122705.308000	28.863000
302377.454000	4122705.318000	28.858000
302380.181000	4122705.393000	28.875000
302382.557000	4122705.597000	28.863000
302384.916000	4122705.870000	28.874000
302387.494000	4122706.416000	28.862000
302390.325000	4122706.982000	28.863000
302393.178000	4122707.791000	28.859000
302394.849000	4122708.319000	28.862000
302396.520000	4122708.846000	28.866000
302399.015000	4122709.769000	28.858000
302400.748000	4122710.531000	28.870000
302402.481000	4122711.292000	28.883000
302403.936000	4122711.989000	28.886000
302405.390000	4122712.685000	28.890000
302407.205000	4122713.670000	28.890000
302409.271000	4122714.935000	28.885000
302411.672000	4122716.480000	28.888000
302413.048000	4122717.498000	28.881000
302414.471000	4122718.515000	28.870000
302415.795000	4122719.611000	28.865000
302417.119000	4122720.706000	28.860000
302418.257000	4122721.722000	28.861000
302419.395000	4122722.737000	28.863000
302421.144000	4122724.442000	28.873000
302422.245000	4122725.635000	28.874000
302423.345000	4122726.828000	28.875000
302425.097000	4122728.859000	28.877000
302426.455000	4122730.644000	28.879000
302427.533000	4122732.159000	28.877000
302428.836000	4122733.997000	28.883000
302430.365000	4122736.396000	28.884000
302431.583000	4122738.593000	28.887000
302432.708000	4122740.671000	28.887000
302433.796000	4122743.048000	28.890000
302434.883000	4122745.424000	28.894000
302435.731000	4122747.811000	28.902000
302436.578000	4122750.197000	28.911000
302437.165000	4122752.449000	28.915000
302437.752000	4122754.701000	28.919000
302438.353000	4122757.463000	28.917000
302438.619000	4122759.029000	28.918000
302438.884000	4122760.594000	28.919000
302439.091000	4122762.491000	28.915000
302439.297000	4122764.388000	28.912000
302439.396000	4122766.560000	28.909000
302439.495000	4122768.731000	28.907000
302439.477000	4122770.340000	28.901000
302439.375000	4122772.565000	28.902000
302439.200000	4122775.457000	28.896000
302438.966000	4122777.338000	28.902000
302438.731000	4122779.218000	28.908000
302438.516000	4122780.817000	28.902000
302437.999000	4122783.548000	28.898000
302437.521000	4122785.533000	28.898000
302437.096000	4122787.009000	28.897000
302436.671000	4122788.484000	28.897000
302435.932000	4122790.839000	28.896000
302435.283000	4122792.493000	28.897000
302434.484000	4122794.452000	28.893000
302433.561000	4122796.519000	28.887000
302432.871000	4122797.940000	28.885000
302431.749000	4122800.147000	28.884000
302430.974000	4122801.554000	28.883000
302430.199000	4122802.960000	28.882000
302428.940000	4122804.919000	28.876000
302428.050000	4122806.300000	28.878000
302426.862000	4122807.879000	28.879000
302425.739000	4122809.251000	28.872000
302424.837000	4122810.324000	28.868000
302423.230000	4122812.192000	28.869000
302421.699000	4122813.842000	28.870000
302420.712000	4122814.838000	28.868000
302419.199000	4122816.356000	28.873000
302417.722000	4122817.709000	28.873000
302416.292000	4122818.916000	28.870000
302415.158000	4122819.855000	28.870000
302413.693000	4122820.971000	28.865000
302411.454000	4122822.547000	28.855000
302410.070000	4122823.501000	28.858000
302407.780000	4122824.829000	28.846000
302406.146000	4122825.793000	28.845000
302404.719000	4122826.546000	28.842000
302403.292000	4122827.299000	28.840000
302400.965000	4122828.355000	28.833000
302398.704000	4122829.301000	28.834000
302396.314000	4122830.221000	28.842000
302394.236000	4122830.863000	28.844000
302392.394000	4122831.401000	28.854000
302390.552000	4122831.871000	28.854000
302388.271000	4122832.381000	28.859000
302386.765000	4122832.656000	28.859000
302385.259000	4122832.930000	28.859000
302383.554000	4122833.161000	28.856000
302381.849000	4122833.392000	28.854000
302380.250000	4122833.528000	28.856000
302378.651000	4122833.664000	28.858000
302376.297000	4122833.787000	28.861000
302374.775000	4122833.761000	28.855000
302373.253000	4122833.735000	28.850000
302370.736000	4122833.578000	28.831000
302368.108000	4122833.327000	28.829000
302366.405000	4122833.079000	28.823000
302364.702000	4122832.831000	28.818000
302361.894000	4122832.360000	28.824000
302360.400000	4122832.011000	28.825000
302358.906000	4122831.662000	28.827000
