<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
301999.599000	4124641.363000	28.629000
301999.082000	4124640.157000	28.620000
301998.454000	4124638.609000	28.606000
301997.672000	4124636.700000	28.594000
301996.889000	4124634.791000	28.582000
301995.813000	4124632.202000	28.572000
301994.950000	4124630.138000	28.576000
301993.843000	4124627.428000	28.601000
301992.736000	4124624.718000	28.625000
301991.628000	4124622.008000	28.650000
301990.521000	4124619.298000	28.675000
301989.414000	4124616.588000	28.700000
301988.306000	4124613.878000	28.724000
301987.199000	4124611.168000	28.749000
301986.092000	4124608.458000	28.774000
301984.985000	4124605.748000	28.798000
301983.877000	4124603.038000	28.823000
301982.770000	4124600.328000	28.848000
301981.663000	4124597.618000	28.872000
301980.555000	4124594.908000	28.897000
301979.448000	4124592.198000	28.922000
301978.341000	4124589.488000	28.947000
301977.234000	4124586.778000	28.971000
301976.126000	4124584.068000	28.996000
301975.215000	4124581.782000	29.002000
301974.304000	4124579.496000	29.008000
301973.393000	4124577.210000	29.014000
301972.482000	4124574.924000	29.020000
301971.592000	4124572.484000	29.034000
301970.791000	4124570.272000	29.029000
301970.026000	4124567.940000	29.029000
301969.314000	4124565.574000	29.036000
301968.739000	4124563.688000	29.039000
301968.530000	4124563.005000	29.034000
301968.429000	4124562.673000	29.035000
301968.348000	4124562.380000	29.036000
301968.303000	4124562.176000	29.036000
