<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302011.487000	4123868.625000	28.918000
302011.470000	4123871.463000	28.922000
302011.453000	4123874.302000	28.926000
302011.436000	4123877.140000	28.929000
302011.419000	4123879.979000	28.933000
302011.402000	4123882.817000	28.937000
302011.385000	4123885.656000	28.941000
302011.368000	4123888.494000	28.945000
302011.351000	4123891.333000	28.949000
302011.334000	4123894.171000	28.953000
302011.317000	4123897.010000	28.957000
302011.300000	4123899.848000	28.961000
302011.283000	4123902.687000	28.965000
302011.266000	4123905.525000	28.969000
302011.252000	4123908.470000	28.969000
302011.237000	4123911.415000	28.969000
302011.222000	4123914.360000	28.970000
302011.208000	4123917.305000	28.970000
302011.193000	4123920.250000	28.970000
302011.178000	4123923.195000	28.970000
302011.164000	4123926.140000	28.970000
302011.149000	4123929.085000	28.970000
302011.135000	4123932.030000	28.971000
302011.120000	4123934.975000	28.971000
302011.105000	4123937.920000	28.971000
302011.091000	4123940.865000	28.971000
302011.076000	4123943.810000	28.971000
302011.061000	4123946.755000	28.972000
302011.047000	4123949.700000	28.972000
302011.032000	4123952.645000	28.972000
302011.020000	4123955.269000	28.974000
302011.007000	4123957.893000	28.977000
302010.995000	4123960.517000	28.979000
302010.983000	4123963.141000	28.982000
302010.970000	4123965.765000	28.984000
302010.958000	4123968.389000	28.987000
302010.945000	4123971.013000	28.989000
302010.929000	4123973.697000	28.990000
302010.912000	4123976.380000	28.990000
302010.896000	4123979.064000	28.991000
302010.879000	4123981.747000	28.992000
302010.862000	4123984.191000	28.995000
302010.846000	4123986.634000	28.997000
302010.829000	4123989.077000	29.000000
302010.812000	4123991.521000	29.002000
302010.795000	4123993.964000	29.005000
