<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302571.486000	4123907.282000	28.484000
302572.139000	4123908.643000	28.483000
302572.792000	4123910.004000	28.481000
302573.835000	4123912.173000	28.482000
302575.088000	4123914.627000	28.490000
302576.435000	4123917.293000	28.483000
302577.782000	4123919.960000	28.475000
302577.795000	4123919.988000	28.475000
302579.111000	4123922.621000	28.471000
302580.413000	4123925.312000	28.476000
302581.369000	4123927.286000	28.478000
302582.606000	4123930.000000	28.485000
302582.684000	4123930.169000	28.486000
302583.912000	4123932.901000	28.495000
302584.587000	4123934.399000	28.501000
302585.427000	4123936.196000	28.499000
302586.558000	4123938.966000	28.505000
302587.620000	4123941.562000	28.512000
302588.696000	4123944.352000	28.507000
302588.912000	4123944.913000	28.507000
302589.466000	4123946.307000	28.511000
302590.020000	4123947.702000	28.516000
302590.489000	4123948.881000	28.520000
302591.003000	4123950.319000	28.518000
302591.517000	4123951.756000	28.516000
302592.439000	4123954.595000	28.516000
302593.360000	4123957.434000	28.516000
302593.418000	4123957.614000	28.515000
302594.257000	4123960.477000	28.514000
302595.096000	4123963.339000	28.513000
302595.316000	4123964.088000	28.513000
302595.699000	4123965.538000	28.511000
302596.083000	4123966.988000	28.509000
302596.290000	4123967.768000	28.508000
302596.538000	4123969.247000	28.509000
302596.787000	4123970.726000	28.510000
302597.015000	4123972.076000	28.510000
302597.221000	4123973.563000	28.510000
302597.428000	4123975.050000	28.510000
302597.588000	4123976.196000	28.510000
302597.807000	4123979.188000	28.510000
302597.863000	4123979.963000	28.510000
302597.975000	4123981.512000	28.507000
302598.088000	4123983.060000	28.504000
302598.230000	4123986.040000	28.505000
302598.373000	4123989.020000	28.505000
302598.401000	4123989.603000	28.505000
