<Property>
LANETYPE = 211
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302310.077000	4124159.093000	28.517000
302310.070000	4124160.497000	28.517000
302310.054000	4124163.497000	28.516000
302310.047000	4124164.997000	28.516000
302310.039000	4124166.497000	28.516000
302310.031000	4124167.997000	28.515000
302310.024000	4124169.497000	28.515000
302310.016000	4124170.997000	28.515000
302310.008000	4124172.497000	28.515000
302309.993000	4124175.497000	28.514000
302309.979000	4124178.329000	28.514000
302309.963000	4124181.329000	28.515000
302309.947000	4124184.329000	28.517000
302309.932000	4124187.328000	28.518000
302309.916000	4124190.328000	28.520000
302309.900000	4124193.328000	28.521000
302309.885000	4124196.328000	28.523000
302309.870000	4124199.051000	28.525000
