<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302513.381000	4124487.188000	28.430000
302514.507000	4124487.441000	28.426000
302516.429000	4124487.838000	28.423000
302517.740000	4124488.034000	28.421000
