<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302553.044000	4124121.946000	28.431000
302553.407000	4124121.947000	28.427000
302555.310000	4124121.952000	28.440000
302558.310000	4124121.959000	28.460000
302561.309000	4124121.966000	28.480000
302562.264000	4124121.971000	28.479000
302565.264000	4124121.987000	28.477000
302568.264000	4124122.003000	28.474000
302570.233000	4124122.003000	28.471000
302572.095000	4124122.003000	28.468000
302574.078000	4124122.003000	28.464000
302574.817000	4124122.003000	28.463000
