<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302491.076000	4124467.927000	28.426000
302491.359000	4124467.022000	28.420000
302491.681000	4124465.753000	28.417000
302491.856000	4124464.727000	28.411000
302492.133000	4124463.150000	28.412000
