<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302175.522000	4123951.956000	29.014000
302175.520000	4123952.234000	29.014000
302175.497000	4123954.917000	29.004000
302175.485000	4123956.993000	29.015000
302175.334000	4123958.885000	29.022000
302175.077000	4123960.708000	29.016000
302174.690000	4123962.682000	29.023000
302174.197000	4123964.449000	28.906000
302173.616000	4123966.299000	28.919000
302172.948000	4123967.869000	28.898000
302172.349000	4123969.279000	28.949000
302171.530000	4123970.724000	28.876000
302171.392000	4123970.935000	28.887000
302170.573000	4123972.182000	28.930000
302169.394000	4123973.899000	28.950000
302167.396000	4123976.136000	28.983000
302166.173000	4123977.505000	29.003000
302164.583000	4123979.055000	28.968000
