<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302537.149000	4124040.328000	28.399000
302537.098000	4124042.673000	28.418000
302537.047000	4124045.017000	28.438000
302537.047000	4124045.606000	28.439000
302537.052000	4124048.606000	28.444000
302537.056000	4124051.606000	28.449000
302537.055000	4124052.490000	28.449000
302537.051000	4124055.490000	28.452000
302537.048000	4124058.490000	28.455000
302537.044000	4124061.490000	28.457000
302537.036000	4124062.560000	28.456000
302537.012000	4124065.560000	28.453000
302536.988000	4124068.560000	28.450000
302536.965000	4124071.560000	28.447000
302536.958000	4124072.746000	28.448000
302536.939000	4124075.746000	28.451000
302536.921000	4124078.746000	28.454000
302536.902000	4124081.746000	28.457000
302536.901000	4124082.074000	28.456000
302536.896000	4124083.574000	28.456000
302536.891000	4124085.074000	28.455000
302536.881000	4124088.074000	28.455000
302536.870000	4124091.074000	28.454000
302536.857000	4124093.020000	28.455000
302536.835000	4124096.020000	28.457000
302536.814000	4124099.020000	28.459000
302536.793000	4124102.020000	28.461000
302536.793000	4124104.337000	28.463000
302536.791000	4124105.573000	28.470000
