<Property>
ROADTYPE = 1
CODE = 5


----------
<Data>
x	y	z
302736.283000	4123612.257000	29.146000
302736.283000	4123612.250000	29.146000
302736.290000	4123611.418000	29.148000
302736.297000	4123610.535000	29.150000
302736.299000	4123610.220000	29.150000
302736.299000	4123610.189000	29.150000
302736.306000	4123608.710000	29.151000
302736.312000	4123607.220000	29.152000
302736.312000	4123607.189000	29.152000
302736.318000	4123605.710000	29.152000
302736.325000	4123604.220000	29.153000
302736.325000	4123604.189000	29.153000
302736.331000	4123602.710000	29.154000
302736.338000	4123601.220000	29.155000
302736.338000	4123601.189000	29.155000
302736.344000	4123599.800000	29.155000
302736.350000	4123598.279000	29.156000
302736.351000	4123598.220000	29.156000
302736.353000	4123597.780000	29.157000
302736.353000	4123597.739000	29.157000
302736.358000	4123596.260000	29.157000
302736.364000	4123594.780000	29.157000
302736.364000	4123594.738000	29.157000
302736.369000	4123593.260000	29.157000
302736.375000	4123591.780000	29.157000
302736.375000	4123591.738000	29.157000
302736.380000	4123590.261000	29.157000
302736.386000	4123588.780000	29.157000
302736.386000	4123588.737000	29.157000
302736.389000	4123587.799000	29.157000
302736.392000	4123587.029000	29.157000
302736.397000	4123585.780000	29.159000
302736.397000	4123585.552000	29.159000
302736.397000	4123585.550000	29.159000
302736.405000	4123584.796000	29.153000
302736.405000	4123584.788000	29.153000
302736.405000	4123584.769000	29.153000
302736.417000	4123583.292000	29.153000
302736.429000	4123581.796000	29.154000
302736.429000	4123581.769000	29.154000
302736.441000	4123580.292000	29.154000
302736.452000	4123578.796000	29.155000
302736.453000	4123578.769000	29.155000
302736.464000	4123577.292000	29.155000
302736.476000	4123575.796000	29.156000
302736.476000	4123575.769000	29.156000
302736.480000	4123575.267000	29.156000
302736.485000	4123574.708000	29.156000
302736.485000	4123574.683000	29.156000
302736.494000	4123573.161000	29.156000
302736.503000	4123571.709000	29.156000
302736.504000	4123571.683000	29.156000
302736.513000	4123570.161000	29.156000
302736.522000	4123568.709000	29.156000
302736.522000	4123568.683000	29.156000
302736.531000	4123567.161000	29.157000
302736.540000	4123565.709000	29.156000
302736.541000	4123565.683000	29.156000
302736.545000	4123564.933000	29.156000
302736.551000	4123563.982000	29.156000
302736.551000	4123563.960000	29.156000
302736.555000	4123562.439000	29.158000
302736.559000	4123560.982000	29.158000
302736.559000	4123560.960000	29.158000
302736.563000	4123559.439000	29.161000
302736.567000	4123557.982000	29.161000
302736.567000	4123557.960000	29.161000
302736.571000	4123556.439000	29.163000
302736.575000	4123554.982000	29.163000
302736.575000	4123554.960000	29.163000
302736.576000	4123554.594000	29.163000
302736.578000	4123553.829000	29.163000
302736.578000	4123553.813000	29.163000
302736.587000	4123552.292000	29.161000
302736.595000	4123550.829000	29.160000
302736.595000	4123550.814000	29.160000
302736.605000	4123549.291000	29.158000
302736.613000	4123547.830000	29.157000
302736.613000	4123547.814000	29.157000
302736.621000	4123546.588000	29.155000
302736.629000	4123545.110000	29.155000
302736.630000	4123544.952000	29.155000
302736.634000	4123543.588000	29.155000
302736.634000	4123543.422000	29.155000
302736.638000	4123541.952000	29.155000
302736.638000	4123541.943000	29.155000
302736.643000	4123540.422000	29.156000
302736.644000	4123539.757000	29.156000
302736.647000	4123538.952000	29.156000
302736.648000	4123538.431000	29.156000
302736.648000	4123538.391000	29.156000
302736.649000	4123536.912000	29.156000
302736.650000	4123535.431000	29.156000
302736.650000	4123535.391000	29.155000
302736.651000	4123533.912000	29.156000
302736.651000	4123532.431000	29.155000
302736.651000	4123532.390000	29.155000
302736.652000	4123530.912000	29.155000
302736.653000	4123529.431000	29.155000
302736.653000	4123529.390000	29.155000
302736.653000	4123528.953000	29.155000
302736.653000	4123528.863000	29.154000
302736.654000	4123528.828000	29.154000
302736.662000	4123527.349000	29.153000
302736.670000	4123525.863000	29.153000
302736.671000	4123525.828000	29.153000
302736.679000	4123524.349000	29.152000
302736.687000	4123522.863000	29.151000
302736.688000	4123522.828000	29.151000
302736.696000	4123521.349000	29.150000
302736.704000	4123519.863000	29.150000
302736.705000	4123519.828000	29.150000
302736.710000	4123518.796000	29.149000
302736.714000	4123518.206000	29.149000
302736.714000	4123518.177000	29.149000
302736.733000	4123516.700000	29.149000
302736.753000	4123515.207000	29.148000
302736.753000	4123515.177000	29.148000
302736.773000	4123513.700000	29.149000
302736.792000	4123512.207000	29.148000
302736.792000	4123512.178000	29.148000
302736.795000	4123512.009000	29.148000
302736.813000	4123510.603000	29.148000
302736.813000	4123510.592000	29.148000
302736.828000	4123509.071000	29.146000
302736.842000	4123507.603000	29.147000
302736.842000	4123507.592000	29.147000
302736.857000	4123506.071000	29.145000
302736.861000	4123505.704000	29.145000
302736.868000	4123504.988000	29.144000
