<Property>
LANETYPE = 211
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302268.523000	4124132.745000	28.401000
302268.495000	4124133.051000	28.405000
302268.300000	4124133.880000	28.406000
302268.005000	4124134.519000	28.409000
302267.699000	4124135.126000	28.416000
302267.313000	4124135.609000	28.420000
302266.751000	4124136.182000	28.426000
302266.236000	4124136.610000	28.437000
302265.634000	4124136.989000	28.443000
302264.868000	4124137.274000	28.451000
302264.099000	4124137.514000	28.459000
302263.290000	4124137.606000	28.467000
302262.523000	4124137.583000	28.479000
302261.636000	4124137.370000	28.493000
302260.834000	4124137.091000	28.503000
302260.161000	4124136.701000	28.513000
302259.536000	4124136.218000	28.516000
302258.980000	4124135.634000	28.516000
302258.543000	4124135.082000	28.515000
302258.131000	4124134.317000	28.518000
302257.951000	4124133.815000	28.465000
302257.700000	4124132.960000	28.463000
302257.692000	4124132.753000	28.463000
