<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302433.454000	4124488.179000	28.333000
302433.218970	4124488.173595	28.331198
302432.280000	4124488.152000	28.324000
302429.329000	4124488.129000	28.322000
302429.233000	4124488.130000	28.322000
302426.246000	4124488.131000	28.325000
302423.260000	4124488.133000	28.328000
302421.491000	4124488.113000	28.320000
302418.498000	4124488.080000	28.307000
302416.801000	4124488.044000	28.313000
302413.807000	4124487.981000	28.323000
302413.238000	4124487.949000	28.323000
302410.254000	4124487.781000	28.323000
302409.702000	4124487.726000	28.319000
302406.728000	4124487.430000	28.296000
302405.953000	4124487.332000	28.295000
302402.978000	4124486.956000	28.291000
302401.691000	4124486.751000	28.289000
302400.209000	4124486.516000	28.286000
302398.727000	4124486.281000	28.283000
302398.205000	4124486.175000	28.283000
302395.277000	4124485.583000	28.281000
302394.145000	4124485.309000	28.279000
302392.686000	4124484.956000	28.277000
302391.573093	4124484.686736	28.275000
302391.227000	4124484.603000	28.275000
