<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302172.572000	4124420.505000	28.352000
302172.564000	4124422.079000	28.353000
302172.555000	4124423.579000	28.355000
302172.547000	4124425.079000	28.356000
302172.539000	4124426.579000	28.358000
302172.530000	4124428.079000	28.359000
302172.514000	4124431.079000	28.362000
302172.505000	4124432.579000	28.364000
302172.497000	4124434.079000	28.365000
302172.489000	4124435.579000	28.367000
302172.480000	4124437.079000	28.368000
302172.472000	4124438.579000	28.370000
302172.464000	4124440.079000	28.371000
302172.456000	4124441.579000	28.373000
302172.447000	4124443.079000	28.374000
302172.446000	4124443.341000	28.374000
302172.433000	4124446.341000	28.370000
302172.420000	4124449.341000	28.366000
302172.407000	4124452.341000	28.362000
302172.394000	4124455.341000	28.358000
302172.381000	4124458.341000	28.354000
302172.368000	4124461.341000	28.351000
302172.355000	4124464.341000	28.347000
302172.339000	4124467.107000	28.348000
302172.322000	4124470.107000	28.350000
302172.314000	4124471.537000	28.352000
302172.305000	4124473.107000	28.352000
302172.288000	4124476.107000	28.353000
302172.270000	4124479.107000	28.355000
302172.253000	4124482.107000	28.357000
302172.253000	4124482.222000	28.357000
302172.235000	4124485.222000	28.351000
302172.218000	4124488.222000	28.345000
302172.201000	4124491.222000	28.340000
302172.184000	4124494.222000	28.334000
302172.167000	4124497.222000	28.328000
302172.164000	4124497.756000	28.331000
302172.149000	4124500.756000	28.344000
302172.133000	4124503.756000	28.358000
302172.130000	4124504.330000	28.358000
302172.111000	4124507.330000	28.361000
302172.093000	4124510.330000	28.364000
302172.075000	4124513.330000	28.366000
302172.056000	4124516.330000	28.369000
302172.038000	4124519.330000	28.372000
302172.020000	4124522.330000	28.374000
302172.001000	4124525.330000	28.377000
302171.983000	4124528.330000	28.380000
302171.970000	4124530.141000	28.383000
302171.949000	4124533.141000	28.387000
302171.927000	4124536.141000	28.392000
302171.906000	4124539.141000	28.397000
302171.884000	4124542.141000	28.402000
302171.863000	4124545.141000	28.406000
302171.841000	4124548.141000	28.411000
302171.830000	4124549.806000	28.411000
302171.819000	4124551.306000	28.411000
302171.808000	4124552.806000	28.411000
302171.795000	4124554.320000	28.410000
302171.770000	4124557.320000	28.408000
302171.745000	4124560.320000	28.406000
302171.720000	4124563.320000	28.403000
302171.694000	4124566.319000	28.401000
302171.669000	4124569.319000	28.399000
302171.644000	4124572.319000	28.397000
302171.612000	4124575.009000	28.337000
302171.639000	4124577.449000	28.340000
302171.290000	4124580.429000	28.350000
302171.236000	4124580.886000	28.351000
302170.884000	4124583.756000	28.367000
302170.538000	4124586.485000	28.380000
302170.252000	4124588.912000	28.386000
302169.890000	4124591.890000	28.414000
302169.853000	4124592.188000	28.417000
302169.497000	4124595.167000	28.411000
302169.463000	4124595.451000	28.410000
302169.297000	4124596.836000	28.407000
302168.406000	4124599.347000	28.452000
302168.347000	4124599.498000	28.448000
302167.221000	4124601.603000	28.448000
302165.710000	4124603.917000	28.448000
302163.700000	4124606.145000	28.448000
302163.558000	4124606.303000	28.448000
302161.409000	4124608.396000	28.448000
302161.381000	4124608.423000	28.448000
302159.011000	4124610.262000	28.448000
302158.321000	4124610.797000	28.448000
302156.636000	4124611.707000	28.448000
