<Property>
LANETYPE = 121
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302437.147000	4123670.830000	28.369000
302437.998000	4123672.766000	28.391000
302438.849000	4123674.703000	28.412000
302439.873000	4123676.973000	28.405000
302440.910000	4123679.198000	28.413000
302441.946000	4123681.423000	28.421000
302442.811000	4123683.153000	28.421000
302443.675000	4123684.883000	28.421000
302445.008000	4123687.463000	28.425000
302446.341000	4123690.044000	28.429000
302447.674000	4123692.624000	28.434000
302448.865000	4123694.768000	28.442000
302450.057000	4123696.911000	28.451000
302451.248000	4123699.055000	28.460000
302452.615000	4123701.520000	28.457000
302453.606000	4123703.260000	28.461000
302454.401000	4123704.665000	28.469000
302455.196000	4123706.071000	28.477000
302456.328000	4123708.121000	28.528000
302456.747000	4123708.880000	28.547000
302457.497000	4123710.247000	28.550000
302457.872000	4123710.951000	28.550000
302458.396000	4123711.880000	28.551000
302458.915000	4123712.779000	28.550000
302459.417000	4123713.725000	28.550000
302460.300000	4123715.283000	28.551000
302461.321000	4123717.111000	28.550000
302462.192000	4123718.697000	28.550000
302462.728000	4123719.632000	28.550000
302463.259000	4123720.606000	28.550000
302464.187000	4123722.291000	28.550000
302464.804000	4123723.410000	28.550000
302465.237000	4123724.194000	28.550000
302465.970000	4123725.532000	28.550000
302466.523000	4123726.513000	28.550000
302467.094000	4123727.562000	28.550000
302467.319000	4123727.978000	28.550000
302468.029000	4123729.252000	28.550000
302468.652000	4123730.366000	28.550000
302469.459000	4123731.825000	28.550000
302469.903000	4123732.632000	28.550000
302470.641000	4123733.942000	28.549000
302471.253000	4123735.043000	28.549000
302471.847000	4123736.122000	28.548000
302472.597000	4123737.466000	28.547000
302473.791000	4123739.634000	28.545000
302474.789000	4123741.434000	28.544000
302475.423000	4123742.564000	28.544000
302476.605000	4123744.687000	28.543000
302477.724000	4123746.729000	28.541000
302478.307000	4123747.750000	28.540000
302478.809000	4123748.707000	28.540000
302479.397000	4123749.734000	28.539000
302480.026000	4123750.841000	28.539000
302480.528000	4123751.805000	28.538000
302481.572000	4123753.627000	28.537000
302482.477000	4123755.306000	28.537000
302482.985000	4123756.211000	28.536000
302483.446000	4123757.053000	28.536000
302484.380000	4123758.709000	28.535000
302485.303000	4123760.393000	28.534000
302485.915000	4123761.529000	28.534000
302486.838000	4123763.138000	28.533000
302487.172000	4123763.773000	28.533000
302487.495000	4123764.344000	28.532000
302488.072000	4123765.382000	28.532000
302488.902000	4123766.876000	28.531000
302489.243000	4123767.464000	28.531000
302490.062000	4123768.987000	28.530000
302490.599000	4123769.917000	28.530000
302490.969000	4123770.575000	28.530000
302491.476000	4123771.509000	28.529000
302492.059000	4123772.547000	28.529000
302492.322000	4123773.007000	28.459000
302493.447000	4123774.993000	28.461000
302494.202000	4123776.339000	28.468000
302494.797000	4123777.398000	28.474000
302495.519000	4123778.685000	28.480000
302496.173000	4123779.819000	28.483000
