302491.6256830	4123754.7512330	28.3450520
302491.6261340	4123754.7021610	28.3450510
302491.6265660	4123754.6527230	28.3450500
302491.6269880	4123754.6025520	28.3450480
302491.6273920	4123754.5522590	28.3450470
302491.6277850	4123754.5013550	28.3450450
302491.6281520	4123754.4517950	28.3450430
302491.6285080	4123754.4021120	28.3450420
302491.6288570	4123754.3521860	28.3450400
302491.6291950	4123754.3020150	28.3450380
302491.6295270	4123754.2514780	28.3450370
302491.6298450	4123754.2015510	28.3450350
302491.6301580	4123754.1516240	28.3450330
302491.6304670	4123754.1016970	28.3450320
302491.6307720	4123754.0516480	28.3450300
302491.6310720	4123754.0014780	28.3450280
302491.6313710	4123753.9513070	28.3450260
302491.6316670	4123753.9012580	28.3450240
302491.6319620	4123753.8512090	28.3450230
302491.6322580	4123753.8011600	28.3450210
302491.6325560	4123753.7512330	28.3450190
302491.6328570	4123753.7013070	28.3450170
302491.6331620	4123753.6510140	28.3450160
302491.6334710	4123753.6008430	28.3450140
302491.6337840	4123753.5506720	28.3450120
302491.6341040	4123753.5007450	28.3450100
302491.6344300	4123753.4510630	28.3450090
302491.6347680	4123753.4010140	28.3450070
302491.6351190	4123753.3503540	28.3450050
302491.6354780	4123753.3003060	28.3450040
302491.6358500	4123753.2503790	28.3450020
302491.6362310	4123753.2008180	28.3450010
302491.6366320	4123753.1510140	28.3449990
302491.6370550	4123753.1001100	28.3449970
302491.6374980	4123753.0496950	28.3449960
302491.6379530	4123752.9998910	28.3449950
302491.6384300	4123752.9505740	28.3449930
302491.6389340	4123752.9007700	28.3449920
302491.6394790	4123752.8496220	28.3449910
302491.6400500	4123752.7992070	28.3449900
302491.6406450	4123752.7495240	28.3449890
302491.6412650	4123752.7006960	28.3449880
302491.6419470	4123752.6501590	28.3449870
302491.6426860	4123752.5988900	28.3449860
302491.6434600	4123752.5488410	28.3449850
302491.6442710	4123752.4998910	28.3449850
302491.6451480	4123752.4505740	28.3449840
302491.6461450	4123752.3986940	28.3449840
302491.6471940	4123752.3484010	28.3449840
302491.6496280	4123752.2713750	28.3450520
302491.6020040	4123752.2702760	28.3450520
302491.5538130	4123752.2690560	28.3450520
302491.5050780	4123752.2678350	28.3450510
302491.4558130	4123752.2666140	28.3450510
302491.4060350	4123752.2653940	28.3450500
302491.3557610	4123752.2642950	28.3450500
302491.3050120	4123752.2629520	28.3450490
302491.2538020	4123752.2617310	28.3450490
302491.2021450	4123752.2605110	28.3450480
302491.1500650	4123752.2591680	28.3450470
302491.1010920	4123752.2579470	28.3450470
302491.0522700	4123752.2568490	28.3450460
302491.0031310	4123752.2556280	28.3450460
302490.9536810	4123752.2544070	28.3450450
302490.9039370	4123752.2531870	28.3450450
302490.8539130	4123752.2519660	28.3450440
302490.8036200	4123752.2507450	28.3450440
302490.7530730	4123752.2495240	28.3450430
302490.7022880	4123752.2483040	28.3450430
302490.6512740	4123752.2470830	28.3450420
302490.6000490	4123752.2458620	28.3450420
302490.5505990	4123752.2446420	28.3450410
302490.5011470	4123752.2434210	28.3450400
302490.4515390	4123752.2423220	28.3450400
302490.4017820	4123752.2409790	28.3450390
302490.3518890	4123752.2398810	28.3450390
302490.3018730	4123752.2386600	28.3450380
302490.2517460	4123752.2374390	28.3450380
302490.2015180	4123752.2362190	28.3450370
302490.1512060	4123752.2349980	28.3450370
302490.1008150	4123752.2337770	28.3450360
302490.0503600	4123752.2325570	28.3450350
302490.0001090	4123752.2313360	28.3450350
302489.9500850	4123752.2302370	28.3450340
302489.9000360	4123752.2288950	28.3450340
302489.8499690	4123752.2277960	28.3450330
302489.7998970	4123752.2264530	28.3450330
302489.7498350	4123752.2253540	28.3450320
302489.6997900	4123752.2241340	28.3450310
302489.6497750	4123752.2229130	28.3450310
302489.5998040	4123752.2216920	28.3450300
302489.5498870	4123752.2204720	28.3450300
302489.5000350	4123752.2193730	28.3450290
302489.4502590	4123752.2180300	28.3450290
302489.3995940	4123752.2169320	28.3450280
302489.3489650	4123752.2155890	28.3450270
302489.2984550	4123752.2143680	28.3450270
302489.2480700	4123752.2132700	28.3450260
302489.1978330	4123752.2119270	28.3450260
302489.1477440	4123752.2108280	28.3450250
302489.0978250	4123752.2096070	28.3450250
302489.0480830	4123752.2083870	28.3450240
302488.9985320	4123752.2071660	28.3450240
302488.9491850	4123752.2059450	28.3450230
302488.9000520	4123752.2048470	28.3450220
302488.8494670	4123752.2035040	28.3450220
302488.7981150	4123752.2024050	28.3450210
302488.7470460	4123752.2010630	28.3450210
302488.6962740	4123752.1998420	28.3450200
302488.6458140	4123752.1986210	28.3450200
302488.5956790	4123752.1974000	28.3450190
302488.5458860	4123752.1961800	28.3450190
302488.4964470	4123752.1950810	28.3450180
302488.4473790	4123752.1937380	28.3450180
302488.3986940	4123752.1926400	28.3450170
302488.3504070	4123752.1914190	28.3450170
302488.2983440	4123752.1901980	28.3450160
302488.2463350	4123752.1888550	28.3450160
302488.1948630	4123752.1876350	28.3450150
302488.1439420	4123752.1862920	28.3450150
302488.0936020	4123752.1850710	28.3450140
302488.0438510	4123752.1839730	28.3450140
302487.9947110	4123752.1826300	28.3450130
302487.9462060	4123752.1815310	28.3450130
302487.8983520	4123752.1803110	28.3450120
302487.8501880	4123752.1790900	28.3450120
302487.7965650	4123752.1777470	28.3450110
302487.7438930	4123752.1765260	28.3450110
302487.6922020	4123752.1751840	28.3450100
302487.6415180	4123752.1739630	28.3450100
302487.5918760	4123752.1726200	28.3450100
302487.5432970	4123752.1713990	28.3450090
302487.4958200	4123752.1703010	28.3450090
302487.4494670	4123752.1690800	28.3450090
302487.3968420	4123752.1677370	28.3450080
302487.3424540	4123752.1663950	28.3450080
302487.2899730	4123752.1649300	28.3450080
302487.2394550	4123752.1635870	28.3450080
302487.1909570	4123752.1623660	28.3450070
302487.1445340	4123752.1611460	28.3450070
302487.1002490	4123752.1599250	28.3450070
302487.0427690	4123752.1584600	28.3450070
302486.9879160	4123752.1568730	28.3450070
302486.9378360	4123752.1555300	28.3450070
302486.8580250	4123752.2188850	28.3449840
302486.8569610	4123752.2688120	28.3449840
302486.8559500	4123752.3203250	28.3449840
302486.8550340	4123752.3707400	28.3449850
302486.8542140	4123752.4194460	28.3449850
302486.8534280	4123752.4691290	28.3449860
302486.8526730	4123752.5200320	28.3449870
302486.8519600	4123752.5716680	28.3449870
302486.8513250	4123752.6202520	28.3449880
302486.8507140	4123752.6696900	28.3449890
302486.8501290	4123752.7197390	28.3449900
302486.8495660	4123752.7707650	28.3449920
302486.8490360	4123752.8213020	28.3449930
302486.8485420	4123752.8704960	28.3449940
302486.8480690	4123752.9200570	28.3449950
302486.8476090	4123752.9703500	28.3449970
302486.8471650	4123753.0210090	28.3449980
302486.8467370	4123753.0715460	28.3450000
302486.8463370	4123753.1209840	28.3450010
302486.8459480	4123753.1706670	28.3450030
302486.8455680	4123753.2207160	28.3450050
302486.8451980	4123753.2711310	28.3450060
302486.8448360	4123753.3217900	28.3450080
302486.8444890	4123753.3713510	28.3450090
302486.8441530	4123753.4211550	28.3450110
302486.8438170	4123753.4712040	28.3450130
302486.8434910	4123753.5212530	28.3450150
302486.8431670	4123753.5715460	28.3450160
302486.8428460	4123753.6217170	28.3450180
302486.8425320	4123753.6716440	28.3450200
302486.8422170	4123753.7216920	28.3450210
302486.8419040	4123753.7717410	28.3450230
302486.8415910	4123753.8217900	28.3450250
302486.8412770	4123753.8717170	28.3450270
302486.8409600	4123753.9220100	28.3450280
302486.8406420	4123753.9721810	28.3450300
302486.8403190	4123754.0222290	28.3450320
302486.8399950	4123754.0721560	28.3450340
302486.8396650	4123754.1218390	28.3450350
302486.8393260	4123754.1720100	28.3450370
302486.8389760	4123754.2225470	28.3450390
302486.8386240	4123754.2727180	28.3450400
302486.8382590	4123754.3226450	28.3450420
302486.8378850	4123754.3723270	28.3450440
302486.8375020	4123754.4218880	28.3450450
302486.8370940	4123754.4727910	28.3450470
302486.8366740	4123754.5232060	28.3450480
302486.8362430	4123754.5731330	28.3450500
302486.8357950	4123754.6226930	28.3450510
302486.8353330	4123754.6717660	28.3450520
302486.9114730	4123754.6798220	28.3450060
302486.9608500	4123754.6810430	28.3450060
302487.0150210	4123754.6822640	28.3450060
302487.0738260	4123754.6834840	28.3450060
302487.1184600	4123754.6844610	28.3450060
302487.1645950	4123754.6854380	28.3450060
302487.2128150	4123754.6862920	28.3450060
302487.2630620	4123754.6873910	28.3450060
302487.3152810	4123754.6882450	28.3450070
302487.3694120	4123754.6893440	28.3450070
302487.4233270	4123754.6901980	28.3450070
302487.4695380	4123754.6910530	28.3450070
302487.5168810	4123754.6919070	28.3450080
