<Property>
LANETYPE = 211
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302126.458000	4122712.858000	29.021000
302128.386000	4122711.481000	29.023000
302129.855000	4122710.433000	29.023000
302132.280000	4122708.666000	29.039000
302134.704000	4122706.899000	29.054000
302136.726000	4122705.426000	29.067000
302139.148000	4122703.655000	29.059000
302141.570000	4122701.885000	29.051000
302142.635000	4122701.106000	29.047000
302145.088000	4122699.378000	29.045000
302147.540000	4122697.650000	29.043000
302147.992000	4122697.331000	29.043000
302149.229000	4122696.483000	29.043000
302150.466000	4122695.634000	29.042000
302151.703000	4122694.786000	29.042000
302152.940000	4122693.937000	29.042000
302155.413000	4122692.240000	29.041000
302157.887000	4122690.543000	29.041000
302159.523000	4122689.421000	29.040000
302160.798000	4122688.630000	29.040000
302162.072000	4122687.840000	29.041000
302164.622000	4122686.258000	29.041000
302165.897000	4122685.468000	29.041000
302167.171000	4122684.677000	29.041000
302168.446000	4122683.886000	29.041000
302169.721000	4122683.096000	29.041000
302171.369000	4122682.073000	29.041000
302173.277000	4122680.890000	29.073000
302175.866000	4122679.373000	29.079000
302177.160000	4122678.614000	29.081000
302178.454000	4122677.856000	29.084000
302181.042000	4122676.339000	29.089000
302183.128000	4122675.116000	29.093000
302184.448000	4122674.402000	29.083000
302185.767000	4122673.688000	29.074000
302188.405000	4122672.261000	29.055000
302189.725000	4122671.547000	29.046000
302191.044000	4122670.833000	29.037000
302192.814000	4122669.876000	29.024000
302195.503000	4122668.547000	29.038000
302198.193000	4122667.219000	29.052000
302199.538000	4122666.554000	29.059000
302200.883000	4122665.890000	29.066000
302201.746000	4122665.464000	29.071000
302204.470000	4122664.210000	29.046000
302207.195000	4122662.955000	29.022000
302209.920000	4122661.700000	28.997000
302211.598000	4122660.928000	28.982000
302212.968000	4122660.319000	28.987000
302214.339000	4122659.709000	28.992000
302216.093000	4122658.929000	28.999000
302218.861000	4122657.772000	28.992000
302220.245000	4122657.193000	28.989000
302221.629000	4122656.615000	28.986000
302222.840000	4122656.109000	28.983000
302224.242000	4122655.574000	28.986000
302225.643000	4122655.039000	28.989000
302227.045000	4122654.505000	28.991000
302228.446000	4122653.970000	28.994000
302228.903000	4122653.795000	28.995000
302231.693000	4122652.693000	28.980000
302233.088000	4122652.141000	28.973000
302234.483000	4122651.590000	28.966000
302235.797000	4122651.071000	28.959000
302237.206000	4122650.555000	28.966000
302238.615000	4122650.040000	28.973000
302241.432000	4122649.009000	28.987000
302244.201000	4122647.996000	29.000000
302247.047000	4122647.047000	29.005000
302248.470000	4122646.572000	29.007000
302249.893000	4122646.097000	29.010000
302252.103000	4122645.360000	29.013000
302254.967000	4122644.470000	28.997000
302256.400000	4122644.024000	28.988000
302257.832000	4122643.579000	28.980000
