<Property>
LANETYPE = 121
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302618.825000	4124126.602000	28.474000
302617.282000	4124126.591000	28.474000
302615.739000	4124126.581000	28.474000
