<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302034.114000	4124318.033000	28.721000
302034.103000	4124320.630000	28.724000
302034.091000	4124323.630000	28.727000
302034.079000	4124326.630000	28.730000
302034.078000	4124326.655000	28.729000
302034.058000	4124329.655000	28.724000
302034.038000	4124332.655000	28.719000
302034.042000	4124335.276000	28.710000
302034.046000	4124338.276000	28.700000
302034.050000	4124341.276000	28.690000
302034.078000	4124343.284000	28.685000
302034.119000	4124346.284000	28.680000
302034.126000	4124346.813000	28.680000
302034.147000	4124348.313000	28.680000
302034.168000	4124349.813000	28.680000
302034.240000	4124352.091000	28.680000
302034.334000	4124355.089000	28.680000
302034.420000	4124356.868000	28.677000
302034.565000	4124359.864000	28.673000
302034.710000	4124362.861000	28.669000
302034.802000	4124364.424000	28.667000
302034.890000	4124365.921000	28.665000
302034.978000	4124367.419000	28.663000
302035.154000	4124370.413000	28.660000
302035.371000	4124373.055000	28.660000
302035.495000	4124374.549000	28.660000
302035.618000	4124376.044000	28.660000
302035.632000	4124376.196000	28.660000
302035.768000	4124377.690000	28.660000
302035.905000	4124379.184000	28.660000
302036.177000	4124382.172000	28.660000
302036.226000	4124382.652000	28.659000
302036.529000	4124385.637000	28.654000
302036.832000	4124388.622000	28.650000
302036.957000	4124389.714000	28.650000
302037.128000	4124391.204000	28.650000
302037.299000	4124392.694000	28.650000
302037.357000	4124393.149000	28.648000
302037.731000	4124396.126000	28.639000
302037.880000	4124397.240000	28.639000
302038.278000	4124400.213000	28.637000
302038.458000	4124401.430000	28.632000
302038.896000	4124404.397000	28.621000
302039.334000	4124407.365000	28.610000
302039.665000	4124409.405000	28.605000
302040.147000	4124412.366000	28.597000
302040.628000	4124415.327000	28.589000
302040.683000	4124415.638000	28.589000
302040.942000	4124417.116000	28.589000
302041.201000	4124418.593000	28.589000
302041.460000	4124420.071000	28.589000
302041.720000	4124421.548000	28.589000
302041.919000	4124422.567000	28.588000
302042.495000	4124425.512000	28.584000
302043.070000	4124428.456000	28.580000
302043.286000	4124429.503000	28.580000
302043.589000	4124430.972000	28.580000
302043.892000	4124432.441000	28.580000
302044.498000	4124435.379000	28.580000
302044.905000	4124437.202000	28.580000
302045.231000	4124438.666000	28.580000
302045.558000	4124440.130000	28.580000
302046.211000	4124443.058000	28.580000
302046.284000	4124443.363000	28.579000
302046.983000	4124446.280000	28.569000
302047.681000	4124449.198000	28.560000
302048.281000	4124451.525000	28.551000
302049.030000	4124454.431000	28.539000
302049.481000	4124456.095000	28.536000
302050.266000	4124458.990000	28.530000
302050.445000	4124459.611000	28.530000
302051.273000	4124462.494000	28.535000
302052.102000	4124465.377000	28.539000
302052.642000	4124467.194000	28.542000
302053.496000	4124470.069000	28.545000
302054.350000	4124472.945000	28.549000
302054.719000	4124474.131000	28.552000
302055.609000	4124476.996000	28.560000
302056.157000	4124478.686000	28.562000
302057.081000	4124481.540000	28.565000
302057.907000	4124483.957000	28.567000
302058.392000	4124485.376000	28.568000
302058.877000	4124486.796000	28.569000
302059.069000	4124487.349000	28.569000
302059.863000	4124489.739000	28.509000
302060.628000	4124491.836000	28.509000
302061.656000	4124494.654000	28.508000
302062.683000	4124497.473000	28.508000
302063.197000	4124498.882000	28.507000
302063.711000	4124500.291000	28.507000
302064.010000	4124501.054000	28.507000
302064.556000	4124502.451000	28.507000
