<Property>
ROADTYPE = 1
CODE = 5


----------
<Data>
x	y	z
302001.336000	4124009.864000	29.053000
302001.334000	4124010.539000	29.051000
302001.330000	4124011.375000	29.050000
302001.326000	4124012.039000	29.050000
302001.321000	4124013.539000	29.049000
302001.320000	4124013.708000	29.049000
302001.314000	4124015.039000	29.050000
302001.310000	4124016.002000	29.051000
302001.309000	4124016.539000	29.051000
302001.301000	4124018.039000	29.053000
302001.301000	4124018.052000	29.053000
302001.296000	4124019.539000	29.054000
302001.292000	4124020.352000	29.055000
302001.288000	4124021.039000	29.056000
302001.284000	4124022.398000	29.057000
302001.283000	4124022.539000	29.057000
302001.276000	4124023.936000	29.058000
302001.276000	4124024.039000	29.058000
302001.270000	4124025.539000	29.060000
302001.263000	4124026.941000	29.062000
302001.263000	4124027.039000	29.062000
302001.258000	4124028.539000	29.061000
302001.256000	4124028.924000	29.061000
302001.250000	4124030.039000	29.062000
302001.247000	4124030.869000	29.063000
302001.245000	4124031.539000	29.063000
302001.238000	4124033.039000	29.065000
302001.235000	4124033.912000	29.066000
302001.232000	4124034.539000	29.066000
302001.225000	4124036.039000	29.066000
302001.225000	4124036.119000	29.066000
302001.220000	4124037.539000	29.065000
302001.212000	4124039.039000	29.064000
302001.209000	4124040.075000	29.063000
302001.207000	4124040.539000	29.063000
302001.200000	4124042.039000	29.063000
302001.199000	4124042.300000	29.063000
302001.194000	4124043.539000	29.063000
302001.193000	4124043.799000	29.063000
302001.187000	4124045.039000	29.064000
302001.182000	4124046.539000	29.065000
302001.180000	4124046.797000	29.065000
302001.174000	4124048.039000	29.066000
302001.171000	4124048.904000	29.067000
302001.169000	4124049.539000	29.068000
302001.162000	4124050.990000	29.069000
302001.162000	4124051.039000	29.069000
302001.156000	4124052.539000	29.070000
302001.149000	4124054.019000	29.071000
302001.149000	4124054.039000	29.071000
302001.144000	4124055.539000	29.071000
302001.136000	4124057.039000	29.071000
302001.132000	4124058.326000	29.071000
302001.131000	4124058.539000	29.071000
302001.124000	4124060.039000	29.069000
302001.118000	4124061.539000	29.068000
302001.114000	4124062.381000	29.067000
302001.111000	4124063.039000	29.067000
302001.108000	4124063.816000	29.067000
302001.106000	4124064.539000	29.067000
302001.098000	4124066.039000	29.068000
302001.095000	4124066.857000	29.069000
302001.093000	4124067.539000	29.069000
302001.087000	4124068.804000	29.071000
302001.085000	4124069.039000	29.071000
302001.080000	4124070.539000	29.072000
302001.079000	4124070.751000	29.072000
302001.073000	4124072.039000	29.073000
302001.067000	4124073.539000	29.074000
302001.066000	4124073.797000	29.074000
302001.060000	4124075.039000	29.073000
302001.056000	4124076.059000	29.073000
302001.055000	4124076.538000	29.072000
302001.047000	4124078.038000	29.071000
302001.042000	4124079.538000	29.071000
302001.039000	4124080.162000	29.070000
302001.035000	4124081.038000	29.070000
302001.030000	4124082.421000	29.069000
302001.029000	4124082.538000	29.069000
