<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302560.477000	4123801.037000	28.390000
302559.517000	4123799.291000	28.400000
302558.863000	4123798.103000	28.407000
302557.403000	4123795.482000	28.394000
302555.943000	4123792.861000	28.394000
302554.483000	4123790.241000	28.394000
302554.423000	4123790.134000	28.394000
302552.953000	4123787.519000	28.390000
302551.664000	4123785.228000	28.390000
302550.644000	4123783.510000	28.387000
302549.964000	4123782.467000	28.367000
302549.508000	4123781.751000	28.367000
302548.930000	4123781.050000	28.371000
302547.930000	4123780.049000	28.383000
302547.006000	4123779.230000	28.393000
302546.441000	4123778.805000	28.397000
302546.441000	4123778.805000	28.397000
