<Property>
ROADTYPE = 1
CODE = 5


----------
<Data>
x	y	z
302347.059000	4122621.043000	29.021000
302347.005000	4122620.784000	29.020000
302346.916000	4122620.251000	29.018000
302346.759000	4122619.304000	29.023000
302346.712000	4122619.023000	29.025000
302346.514000	4122617.841000	29.011000
302346.393000	4122617.117000	29.015000
302346.147000	4122615.638000	29.024000
302346.035000	4122614.969000	29.028000
302345.783000	4122613.461000	29.042000
302345.782000	4122613.451000	29.043000
302345.536000	4122611.974000	29.057000
302345.535000	4122611.971000	29.057000
302345.289000	4122610.492000	29.066000
302345.052000	4122609.073000	29.074000
302344.923000	4122608.305000	29.081000
302344.804000	4122607.587000	29.088000
302344.733000	4122607.163000	29.092000
302344.677000	4122606.825000	29.093000
302344.490000	4122605.706000	29.098000
302344.312000	4122604.638000	29.104000
302344.065000	4122603.159000	29.113000
302344.005000	4122602.794000	29.115000
302343.819000	4122601.679000	29.119000
302343.762000	4122601.339000	29.120000
302343.523000	4122599.907000	29.126000
302343.404000	4122599.198000	29.130000
302343.158000	4122597.718000	29.139000
302343.030000	4122596.950000	29.143000
302342.791000	4122595.520000	29.149000
302342.743000	4122595.237000	29.150000
302342.556000	4122594.114000	29.154000
302342.497000	4122593.757000	29.156000
302342.250000	4122592.278000	29.165000
302342.054000	4122591.104000	29.172000
302341.836000	4122589.796000	29.177000
302341.820000	4122589.699000	29.177000
302341.731000	4122589.163000	29.179000
302341.589000	4122588.317000	29.184000
302341.343000	4122586.837000	29.193000
302341.195000	4122585.921000	29.199000
302340.968000	4122584.514000	29.185000
302340.872000	4122583.917000	29.179000
302340.868000	4122583.881000	29.172000
