<Property>
ROADTYPE = 1
CODE = 5


----------
<Data>
x	y	z
302294.617000	4124159.053000	28.500000
302294.617000	4124159.047000	28.500000
302294.620000	4124158.074000	28.500000
302294.625000	4124156.527000	28.500000
302294.631000	4124154.981000	28.500000
302294.636000	4124153.476000	28.500000
302294.641000	4124151.977000	28.499000
302294.646000	4124150.312000	28.499000
302294.654000	4124148.867000	28.500000
302294.663000	4124147.370000	28.499000
302294.671000	4124145.874000	28.499000
302294.679000	4124144.377000	28.499000
302294.688000	4124142.822000	28.499000
302294.696000	4124141.268000	28.499000
302294.704000	4124139.770000	28.499000
302294.712000	4124138.271000	28.499000
302294.717000	4124137.377000	28.499000
302294.721000	4124135.160000	28.499000
302294.723000	4124133.670000	28.499000
302294.726000	4124132.189000	28.499000
302294.729000	4124130.616000	28.499000
302294.731000	4124129.043000	28.499000
302294.734000	4124127.571000	28.499000
302294.736000	4124126.109000	28.498000
302294.738000	4124124.578000	28.498000
302294.741000	4124123.046000	28.498000
302294.742000	4124122.923000	28.498000
302294.754000	4124121.468000	28.498000
302294.766000	4124120.004000	28.498000
302294.780000	4124118.417000	28.498000
302294.793000	4124116.830000	28.498000
302294.805000	4124115.358000	28.498000
302294.818000	4124113.879000	28.498000
302294.831000	4124112.309000	28.498000
302294.844000	4124110.740000	28.498000
302294.856000	4124109.252000	28.498000
302294.859000	4124108.905000	28.498000
302294.864000	4124107.760000	28.498000
302294.875000	4124104.909000	28.498000
302294.880000	4124103.421000	28.498000
302294.886000	4124101.937000	28.498000
302294.897000	4124099.073000	28.498000
302294.903000	4124097.592000	28.498000
302294.907000	4124096.537000	28.498000
302294.909000	4124096.115000	28.498000
302294.924000	4124093.241000	28.498000
302294.932000	4124091.763000	28.498000
302294.940000	4124090.284000	28.498000
302294.955000	4124087.411000	28.498000
302294.963000	4124085.932000	28.498000
302294.978000	4124083.247000	28.498000
302294.979000	4124083.062000	28.498000
302294.987000	4124081.582000	28.498000
302294.995000	4124080.101000	28.497000
302295.011000	4124077.233000	28.498000
302295.019000	4124075.752000	28.497000
302295.027000	4124074.270000	28.497000
302295.043000	4124071.404000	28.497000
302295.048000	4124070.359000	28.497000
302295.050000	4124069.921000	28.497000
302295.056000	4124068.440000	28.497000
302295.067000	4124065.569000	28.497000
302295.073000	4124064.091000	28.497000
302295.079000	4124062.616000	28.497000
302295.085000	4124060.996000	28.497000
302295.092000	4124059.376000	28.497000
302295.096000	4124058.346000	28.497000
302295.099000	4124057.905000	28.497000
302295.111000	4124056.432000	28.497000
302295.124000	4124054.818000	28.497000
302295.136000	4124053.205000	28.497000
302295.148000	4124051.724000	28.497000
302295.160000	4124050.236000	28.497000
302295.172000	4124048.639000	28.497000
302295.185000	4124047.041000	28.497000
302295.190000	4124046.333000	28.497000
302295.194000	4124045.545000	28.497000
302295.200000	4124044.049000	28.497000
302295.207000	4124042.451000	28.497000
302295.213000	4124040.854000	28.497000
302295.220000	4124039.360000	28.497000
302295.226000	4124037.869000	28.496000
302295.232000	4124036.381000	28.496000
302295.238000	4124035.076000	28.496000
302295.248000	4124033.175000	28.496000
302295.255000	4124031.687000	28.496000
302295.263000	4124030.200000	28.496000
302295.271000	4124028.596000	28.496000
302295.280000	4124026.992000	28.496000
302295.288000	4124025.504000	28.496000
302295.295000	4124024.016000	28.496000
302295.309000	4124021.502000	28.496000
302295.313000	4124020.809000	28.496000
302295.322000	4124019.320000	28.496000
302295.332000	4124017.829000	28.496000
302295.342000	4124016.230000	28.496000
302295.352000	4124014.632000	28.496000
302295.361000	4124013.137000	28.496000
302295.370000	4124011.640000	28.496000
302295.380000	4124010.175000	28.496000
302295.388000	4124008.101000	28.496000
302295.394000	4124006.604000	28.496000
302295.399000	4124005.110000	28.496000
302295.405000	4124003.621000	28.495000
302295.412000	4124001.843000	28.495000
302295.419000	4124000.065000	28.496000
302295.425000	4123998.578000	28.495000
302295.427000	4123998.138000	28.495000
302295.434000	4123997.092000	28.495000
302295.447000	4123995.313000	28.495000
302295.459000	4123993.534000	28.495000
302295.469000	4123992.042000	28.495000
302295.480000	4123990.545000	28.495000
302295.492000	4123988.780000	28.495000
302295.505000	4123987.014000	28.495000
302295.515000	4123985.512000	28.495000
302295.521000	4123984.612000	28.495000
302295.525000	4123984.007000	28.495000
302295.529000	4123983.043000	28.495000
302295.537000	4123981.538000	28.495000
302295.545000	4123980.043000	28.495000
302295.553000	4123978.539000	28.495000
302295.560000	4123977.043000	28.495000
302295.568000	4123975.540000	28.495000
302295.576000	4123974.043000	28.495000
302295.583000	4123972.541000	28.495000
302295.591000	4123971.043000	28.495000
302295.592000	4123970.801000	28.495000
302295.600000	4123969.541000	28.495000
302295.609000	4123968.043000	28.495000
302295.618000	4123966.540000	28.495000
302295.627000	4123965.043000	28.495000
302295.636000	4123963.539000	28.494000
302295.645000	4123962.043000	28.495000
302295.654000	4123960.538000	28.494000
302295.663000	4123959.125000	28.494000
302295.663000	4123959.125000	28.494000
