<Property>
LANETYPE = 121
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302533.274000	4124109.311000	28.493000
302533.268000	4124110.477000	28.494000
302533.261000	4124111.542000	28.468000
