<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302007.083000	4123238.714000	29.047000
302007.072000	4123241.714000	29.047000
302007.062000	4123244.714000	29.048000
302007.062000	4123244.714000	29.048000
302007.052000	4123247.714000	29.048000
302007.042000	4123250.646000	29.049000
302007.019000	4123253.646000	29.048000
302007.019000	4123253.646000	29.048000
302006.997000	4123256.646000	29.047000
302006.974000	4123259.646000	29.046000
302006.974000	4123259.646000	29.046000
302006.952000	4123262.646000	29.045000
302006.930000	4123265.645000	29.044000
302006.930000	4123265.645000	29.044000
302006.907000	4123268.645000	29.043000
302006.885000	4123271.645000	29.043000
302006.885000	4123271.645000	29.043000
302006.862000	4123274.645000	29.042000
302006.846000	4123276.807000	29.041000
302006.828000	4123279.807000	29.040000
302006.810000	4123282.807000	29.039000
302006.792000	4123285.807000	29.038000
302006.774000	4123288.807000	29.038000
302006.774000	4123288.807000	29.038000
302006.756000	4123291.807000	29.037000
302006.738000	4123294.807000	29.036000
302006.723000	4123297.335000	29.035000
302006.712000	4123300.335000	29.037000
302006.701000	4123303.335000	29.038000
302006.701000	4123303.335000	29.038000
302006.690000	4123306.335000	29.040000
302006.679000	4123309.335000	29.042000
302006.679000	4123309.335000	29.042000
302006.668000	4123312.335000	29.043000
302006.657000	4123315.335000	29.045000
302006.657000	4123315.335000	29.045000
302006.646000	4123318.335000	29.047000
302006.635000	4123321.335000	29.048000
302006.635000	4123321.335000	29.048000
302006.624000	4123324.335000	29.050000
302006.614000	4123327.335000	29.051000
302006.614000	4123327.335000	29.051000
302006.603000	4123330.335000	29.053000
302006.600000	4123330.967000	29.053000
302006.589000	4123333.967000	29.053000
302006.589000	4123333.967000	29.053000
302006.585000	4123335.112000	29.053000
302006.562000	4123338.112000	29.053000
302006.538000	4123341.112000	29.054000
302006.538000	4123341.112000	29.054000
302006.514000	4123344.112000	29.054000
302006.491000	4123347.112000	29.054000
302006.491000	4123347.112000	29.054000
302006.467000	4123350.112000	29.054000
302006.443000	4123353.112000	29.055000
