<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302726.962000	4123612.246000	29.020000
302726.975000	4123609.539000	29.020000
302726.989000	4123606.832000	29.020000
302727.002000	4123604.125000	29.020000
302727.016000	4123601.418000	29.020000
302727.030000	4123598.711000	29.020000
302727.043000	4123596.004000	29.020000
302727.057000	4123593.297000	29.020000
302727.070000	4123590.590000	29.020000
302727.086000	4123587.636000	29.020000
302727.102000	4123584.682000	29.021000
302727.119000	4123581.728000	29.021000
302727.135000	4123578.774000	29.021000
302727.151000	4123575.820000	29.022000
302727.167000	4123572.866000	29.022000
302727.183000	4123569.912000	29.022000
302727.199000	4123566.957000	29.022000
302727.215000	4123564.003000	29.023000
302727.231000	4123561.049000	29.023000
302727.248000	4123558.095000	29.023000
302727.264000	4123555.141000	29.024000
302727.280000	4123552.187000	29.024000
302727.296000	4123549.233000	29.024000
302727.312000	4123546.279000	29.025000
302727.328000	4123543.324000	29.025000
302727.344000	4123540.370000	29.025000
302727.360000	4123537.416000	29.026000
302727.377000	4123534.462000	29.026000
302727.393000	4123531.508000	29.026000
302727.409000	4123528.554000	29.027000
302727.425000	4123525.600000	29.027000
302727.441000	4123522.646000	29.027000
302727.457000	4123519.691000	29.028000
302727.473000	4123516.737000	29.028000
302727.489000	4123513.783000	29.028000
302727.506000	4123510.829000	29.028000
302727.522000	4123507.875000	29.029000
302727.538000	4123504.921000	29.029000
302727.554000	4123501.967000	29.029000
302727.570000	4123499.013000	29.030000
302727.586000	4123496.058000	29.030000
302727.600000	4123493.337000	29.029000
302727.614000	4123490.615000	29.028000
302727.628000	4123487.894000	29.028000
302727.642000	4123485.172000	29.027000
302727.656000	4123482.451000	29.026000
302727.670000	4123479.729000	29.025000
302727.684000	4123477.007000	29.025000
302727.698000	4123474.286000	29.024000
302727.712000	4123471.564000	29.023000
302727.726000	4123468.768000	29.026000
302727.739000	4123465.971000	29.029000
302727.753000	4123463.175000	29.032000
302727.766000	4123460.378000	29.035000
302727.780000	4123457.582000	29.038000
302727.794000	4123454.785000	29.041000
302727.807000	4123451.988000	29.045000
302727.821000	4123449.192000	29.048000
302727.834000	4123446.395000	29.051000
302727.848000	4123443.599000	29.054000
302727.861000	4123440.802000	29.057000
302727.875000	4123438.006000	29.060000
302727.889000	4123435.209000	29.063000
302727.902000	4123432.412000	29.066000
302727.910000	4123430.563000	29.064000
302727.917000	4123428.714000	29.062000
