<Property>
ROADTYPE = 1
CODE = 5


----------
<Data>
x	y	z
302665.461000	4123761.689000	28.224000
302665.507000	4123760.183000	28.206000
302665.507000	4123760.183000	28.206000
302665.504000	4123758.507000	28.192000
302665.504000	4123758.507000	28.192000
302665.476000	4123755.879000	28.190000
302665.464000	4123754.699000	28.188000
302665.392000	4123752.015000	28.184000
302665.333000	4123749.814000	28.181000
302665.279000	4123747.784000	28.184000
302665.252000	4123746.769000	28.182000
302665.224000	4123745.649000	28.181000
302665.202000	4123744.736000	28.179000
302665.202000	4123744.736000	28.179000
302665.090000	4123742.986000	28.175000
302664.979000	4123741.236000	28.172000
302664.979000	4123741.236000	28.172000
302664.883000	4123739.324000	28.177000
302664.782000	4123737.312000	28.182000
302664.740000	4123736.937000	28.183000
302664.581000	4123735.496000	28.185000
302664.525000	4123734.984000	28.185000
302664.256000	4123732.561000	28.175000
302664.219000	4123732.222000	28.174000
302663.969000	4123730.000000	28.168000
302663.818000	4123728.667000	28.162000
302663.580000	4123726.552000	28.161000
302663.580000	4123726.552000	28.161000
302663.413000	4123725.526000	28.153000
302663.286000	4123724.746000	28.147000
302663.136000	4123723.826000	28.140000
302662.814000	4123721.841000	28.148000
302662.553000	4123720.687000	28.149000
302662.404000	4123720.029000	28.143000
302662.246000	4123719.330000	28.140000
302662.029000	4123718.369000	28.141000
302661.695000	4123716.893000	28.149000
302661.517000	4123716.105000	28.151000
302661.395000	4123715.565000	28.152000
302661.353000	4123715.378000	28.158000
302661.076000	4123714.152000	28.165000
302660.945000	4123713.762000	28.165000
302660.724000	4123713.101000	28.167000
302660.625000	4123712.805000	28.168000
302660.243000	4123711.666000	28.170000
302660.016000	4123710.988000	28.172000
302659.911000	4123710.674000	28.173000
302659.600000	4123709.744000	28.176000
302659.311000	4123708.881000	28.179000
302659.257000	4123708.720000	28.180000
302659.053000	4123708.110000	28.182000
302658.572000	4123706.677000	28.189000
