<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302671.941000	4123762.085000	28.354000
302671.949000	4123760.289000	28.342000
302671.958000	4123758.494000	28.329000
302671.921000	4123756.069000	28.330000
302671.885000	4123753.644000	28.330000
302671.848000	4123751.219000	28.331000
302671.764000	4123749.000000	28.333000
302671.680000	4123746.780000	28.335000
302671.567000	4123744.431000	28.332000
302671.454000	4123742.082000	28.329000
302671.342000	4123739.732000	28.327000
302671.169000	4123737.528000	28.331000
302670.997000	4123735.323000	28.336000
302670.672000	4123732.992000	28.338000
302670.346000	4123730.660000	28.340000
302670.021000	4123728.329000	28.342000
302669.647000	4123726.276000	28.347000
302669.273000	4123724.224000	28.352000
302669.196000	4123723.802000	28.352000
302668.663000	4123721.501000	28.356000
302668.130000	4123719.201000	28.360000
302667.598000	4123716.900000	28.364000
302666.910000	4123714.453000	28.370000
302666.223000	4123712.005000	28.376000
302665.529000	4123709.853000	28.388000
302664.835000	4123707.700000	28.401000
302664.140000	4123705.547000	28.413000
302663.717000	4123704.396000	28.420000
