<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302680.750000	4122992.484000	28.530000
302681.036000	4122995.761000	28.543000
302681.559000	4123002.274000	28.556000
302681.945000	4123010.381000	28.599000
302682.150000	4123016.062000	28.549000
302682.299000	4123025.191000	28.500000
302682.309000	4123032.486000	28.464000
302682.300000	4123039.335000	28.458000
302682.264000	4123043.776000	28.459000
302682.279000	4123047.164000	28.464000
302682.279000	4123047.164000	28.464000
302682.251000	4123050.402000	28.481000
302682.241000	4123053.402000	28.476000
302682.239000	4123054.090000	28.475000
302682.222000	4123057.090000	28.454000
302682.205000	4123060.090000	28.434000
302682.188000	4123063.090000	28.413000
302682.188000	4123063.090000	28.413000
302682.171000	4123066.090000	28.392000
302682.153000	4123069.089000	28.371000
302682.148000	4123069.983000	28.365000
302682.140000	4123072.982000	28.411000
302682.140000	4123072.982000	28.411000
302682.132000	4123075.982000	28.457000
302682.128000	4123077.137000	28.474000
302682.120000	4123080.137000	28.454000
302682.120000	4123080.137000	28.454000
302682.112000	4123083.137000	28.433000
302682.107000	4123084.701000	28.422000
302682.087000	4123087.701000	28.419000
302682.067000	4123090.701000	28.416000
302682.047000	4123093.701000	28.412000
302682.027000	4123096.701000	28.409000
302682.023000	4123097.261000	28.408000
302682.011000	4123100.261000	28.430000
302682.011000	4123100.261000	28.430000
302681.998000	4123103.261000	28.451000
302681.998000	4123103.261000	28.451000
302681.985000	4123106.261000	28.472000
302681.985000	4123106.261000	28.472000
302681.983000	4123106.863000	28.477000
302681.959000	4123109.863000	28.474000
302681.959000	4123109.863000	28.474000
302681.935000	4123112.863000	28.472000
302681.935000	4123112.863000	28.472000
302681.911000	4123115.862000	28.470000
302681.888000	4123118.862000	28.467000
302681.888000	4123118.862000	28.467000
302681.864000	4123121.862000	28.465000
302681.864000	4123121.862000	28.465000
302681.841000	4123124.735000	28.463000
302681.826000	4123127.734000	28.465000
302681.811000	4123130.734000	28.467000
302681.796000	4123133.734000	28.469000
302681.781000	4123136.734000	28.472000
302681.766000	4123139.734000	28.474000
302681.752000	4123142.734000	28.476000
302681.739000	4123145.327000	28.478000
302681.725000	4123148.327000	28.480000
302681.725000	4123148.327000	28.480000
302681.712000	4123151.327000	28.482000
302681.699000	4123154.327000	28.484000
302681.699000	4123154.327000	28.484000
302681.686000	4123157.327000	28.486000
302681.673000	4123160.327000	28.488000
302681.673000	4123160.327000	28.488000
302681.660000	4123163.313000	28.489000
302681.632000	4123166.313000	28.510000
302681.605000	4123169.313000	28.531000
302681.578000	4123172.312000	28.551000
302681.551000	4123175.312000	28.572000
302681.528000	4123177.840000	28.589000
302681.512000	4123180.839000	28.604000
302681.512000	4123180.839000	28.604000
302681.497000	4123183.839000	28.618000
302681.522000	4123185.190000	28.627000
302681.522000	4123185.190000	28.627000
302681.477000	4123188.695000	28.635000
302681.455000	4123191.839000	28.641000
302681.455000	4123191.839000	28.641000
302681.448000	4123195.268000	28.647000
302681.448000	4123195.268000	28.647000
302681.429000	4123197.731000	28.644000
302681.421000	4123200.305000	28.653000
302681.436000	4123203.455000	28.660000
302681.407000	4123206.455000	28.660000
302681.435000	4123208.392000	28.647000
302681.415000	4123210.082000	28.645000
302681.304000	4123211.540000	28.656000
302680.559000	4123214.446000	28.654000
302680.559000	4123214.446000	28.654000
302680.506000	4123214.653000	28.654000
302679.546000	4123217.495000	28.652000
302679.546000	4123217.495000	28.652000
302679.098000	4123218.822000	28.651000
302677.999000	4123221.613000	28.650000
302677.243000	4123223.535000	28.649000
302676.069000	4123226.295000	28.651000
302674.894000	4123229.056000	28.652000
302674.290000	4123230.477000	28.652000
302672.976000	4123233.174000	28.647000
302671.662000	4123235.871000	28.641000
302671.662000	4123235.871000	28.641000
302671.374000	4123236.464000	28.640000
302669.983000	4123239.122000	28.633000
302668.633000	4123241.701000	28.627000
302667.147000	4123244.307000	28.618000
302667.147000	4123244.307000	28.618000
302665.714000	4123246.820000	28.611000
302664.114000	4123249.357000	28.611000
302662.618000	4123251.727000	28.611000
302660.913000	4123254.195000	28.614000
302660.913000	4123254.195000	28.614000
302659.207000	4123256.663000	28.618000
302658.691000	4123257.410000	28.620000
302656.891000	4123259.810000	28.621000
302656.891000	4123259.810000	28.621000
302655.090000	4123262.210000	28.622000
302655.090000	4123262.210000	28.622000
302653.985000	4123263.683000	28.623000
302652.133000	4123266.043000	28.620000
302652.133000	4123266.043000	28.620000
302650.281000	4123268.403000	28.618000
302650.281000	4123268.403000	28.618000
302650.195000	4123268.513000	28.618000
302648.215000	4123270.768000	28.614000
302648.215000	4123270.768000	28.614000
302646.624000	4123272.580000	28.611000
302644.550000	4123274.748000	28.608000
302644.550000	4123274.748000	28.608000
302643.355000	4123275.997000	28.607000
302641.184000	4123278.067000	28.606000
302641.184000	4123278.067000	28.606000
302639.169000	4123279.990000	28.605000
302637.353000	4123281.605000	28.605000
