<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302162.658000	4123248.927000	28.972000
302162.668000	4123246.889000	28.973000
302162.682000	4123243.889000	28.975000
302162.697000	4123240.889000	28.976000
302162.704000	4123239.389000	28.977000
302162.711000	4123237.889000	28.977000
302162.725000	4123234.889000	28.979000
302162.733000	4123233.389000	28.979000
302162.740000	4123231.889000	28.980000
302162.754000	4123228.889000	28.981000
302162.761000	4123227.389000	28.982000
302162.769000	4123225.889000	28.983000
302162.783000	4123222.889000	28.984000
302162.790000	4123221.389000	28.985000
302162.797000	4123219.889000	28.986000
302162.812000	4123216.889000	28.987000
302162.819000	4123215.389000	28.988000
302162.826000	4123213.889000	28.988000
302162.840000	4123210.889000	28.990000
302162.855000	4123207.889000	28.991000
302162.862000	4123206.389000	28.992000
302162.869000	4123204.889000	28.993000
302162.883000	4123201.889000	28.994000
302162.891000	4123200.390000	28.995000
302162.898000	4123198.890000	28.995000
302162.912000	4123195.890000	28.997000
302162.919000	4123194.390000	28.997000
302162.927000	4123192.890000	28.998000
302162.941000	4123189.890000	28.999000
302162.948000	4123188.390000	29.000000
302162.955000	4123186.890000	29.001000
302162.962000	4123185.390000	29.002000
302162.970000	4123183.890000	29.002000
302162.977000	4123182.390000	29.003000
302162.984000	4123180.890000	29.004000
302162.991000	4123179.390000	29.004000
302162.998000	4123177.890000	29.005000
302163.005000	4123176.390000	29.006000
302163.013000	4123174.890000	29.006000
302163.020000	4123173.390000	29.007000
302163.027000	4123171.890000	29.008000
302163.034000	4123170.390000	29.008000
302163.041000	4123168.890000	29.009000
302163.049000	4123167.390000	29.010000
302163.056000	4123165.890000	29.011000
302163.070000	4123162.890000	29.012000
302163.077000	4123161.390000	29.013000
302163.084000	4123159.890000	29.013000
302163.092000	4123158.390000	29.014000
302163.099000	4123156.890000	29.015000
302163.113000	4123153.890000	29.016000
302163.120000	4123152.390000	29.017000
302163.128000	4123150.890000	29.017000
302163.137000	4123148.890000	29.018000
302163.147000	4123146.890000	29.019000
302163.156000	4123144.890000	29.020000
302163.163000	4123143.390000	29.021000
302163.171000	4123141.890000	29.022000
302163.185000	4123138.890000	29.023000
302163.192000	4123137.390000	29.024000
302163.199000	4123135.890000	29.024000
302163.214000	4123132.890000	29.026000
302163.221000	4123131.390000	29.026000
302163.228000	4123129.890000	29.027000
302163.242000	4123126.890000	29.029000
302163.257000	4123123.890000	29.030000
302163.271000	4123120.890000	29.031000
302163.278000	4123119.390000	29.032000
302163.286000	4123117.890000	29.033000
302163.300000	4123114.890000	29.034000
302163.307000	4123113.391000	29.035000
302163.314000	4123111.891000	29.035000
302163.321000	4123110.391000	29.036000
302163.329000	4123108.891000	29.037000
302163.343000	4123105.891000	29.038000
302163.350000	4123104.391000	29.039000
302163.357000	4123102.891000	29.040000
302163.365000	4123101.391000	29.040000
302163.372000	4123099.891000	29.041000
302163.379000	4123098.317000	29.028000
302163.380000	4123098.137000	29.028000
302163.394000	4123095.137000	29.031000
302163.409000	4123092.137000	29.035000
302163.423000	4123089.137000	29.039000
302163.430000	4123087.637000	29.041000
302163.438000	4123086.137000	29.042000
302163.452000	4123083.137000	29.046000
302163.459000	4123081.637000	29.048000
302163.466000	4123080.137000	29.050000
302163.481000	4123077.137000	29.053000
302163.492000	4123074.792000	29.052000
302163.499000	4123073.292000	29.051000
302163.506000	4123071.792000	29.051000
302163.513000	4123070.292000	29.050000
302163.521000	4123068.792000	29.049000
302163.528000	4123067.292000	29.048000
302163.535000	4123065.792000	29.048000
302163.542000	4123064.292000	29.047000
302163.549000	4123062.792000	29.046000
302163.556000	4123061.292000	29.045000
302163.564000	4123059.792000	29.045000
302163.578000	4123056.792000	29.043000
302163.585000	4123055.292000	29.042000
302163.592000	4123053.792000	29.042000
302163.607000	4123050.792000	29.040000
302163.614000	4123049.292000	29.039000
302163.621000	4123047.792000	29.039000
302163.635000	4123044.792000	29.037000
302163.643000	4123043.292000	29.036000
302163.650000	4123041.792000	29.035000
302163.664000	4123038.792000	29.034000
302163.679000	4123035.792000	29.032000
302163.686000	4123034.292000	29.032000
302163.693000	4123032.792000	29.031000
302163.707000	4123029.792000	29.029000
302163.714000	4123028.292000	29.029000
302163.722000	4123026.792000	29.028000
302163.736000	4123023.792000	29.026000
302163.743000	4123022.293000	29.026000
302163.750000	4123020.793000	29.025000
302163.765000	4123017.793000	29.023000
302163.772000	4123016.293000	29.023000
302163.779000	4123014.793000	29.022000
302163.793000	4123011.793000	29.020000
302163.808000	4123008.793000	29.019000
302163.815000	4123007.293000	29.018000
302163.822000	4123005.793000	29.017000
302163.837000	4123002.793000	29.016000
