<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302319.484000	4123639.158000	27.311000
302318.964000	4123639.320000	27.313000
302317.900000	4123639.773000	27.301000
302316.776000	4123640.323000	27.293000
302315.729000	4123640.901000	27.275000
302314.847000	4123641.511000	27.258000
302313.917000	4123642.182000	27.239000
302313.051000	4123642.986000	27.230000
302312.186000	4123643.951000	27.232000
302311.508000	4123644.691000	27.238000
302310.640000	4123645.862000	27.250000
302309.691000	4123647.231000	27.195000
302308.879000	4123648.555000	27.198000
302308.187000	4123649.981000	27.199000
302307.649000	4123651.230000	27.173000
302307.172000	4123652.877000	27.185000
302307.135000	4123653.063000	27.185000
