<Property>
LANETYPE = 121
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302591.209359	4124098.132146	28.389000
302591.210000	4124096.598000	28.390000
302591.210000	4124095.097000	28.390000
302591.211000	4124093.596000	28.391000
302591.211000	4124092.095000	28.391000
302591.212000	4124089.786000	28.392000
302591.224000	4124086.801000	28.395000
302591.236000	4124083.816000	28.398000
302591.237000	4124083.662000	28.398000
302591.245000	4124082.162000	28.399000
302591.254000	4124080.661000	28.399000
302591.263000	4124079.160000	28.400000
302591.271000	4124077.659000	28.400000
302591.285000	4124075.193000	28.401000
302591.298000	4124072.194000	28.400000
302591.311000	4124069.196000	28.398000
302591.324000	4124066.197000	28.397000
302591.337000	4124063.199000	28.396000
302591.350000	4124060.200000	28.394000
302591.363000	4124057.261000	28.393000
302591.374000	4124054.264000	28.392000
302591.386000	4124051.267000	28.391000
302591.398000	4124048.269000	28.390000
302591.399000	4124048.183000	28.390000
302591.413000	4124045.200000	28.384000
302591.428000	4124042.216000	28.378000
302591.443000	4124039.232000	28.373000
302591.458000	4124036.248000	28.367000
302591.461000	4124035.765000	28.366000
302591.467000	4124034.264000	28.367000
302591.474000	4124032.763000	28.367000
302591.481000	4124031.262000	28.368000
302591.488000	4124029.761000	28.368000
302591.495000	4124028.260000	28.369000
302591.502000	4124026.760000	28.369000
302591.509000	4124025.259000	28.370000
302591.516000	4124023.758000	28.371000
302591.522000	4124022.257000	28.371000
302591.529000	4124020.756000	28.372000
302591.530000	4124020.513000	28.372000
