<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302592.715000	4123946.154000	28.539000
302593.586000	4123948.224000	28.547000
302594.688000	4123951.010000	28.560000
302595.739000	4123953.641000	28.559000
302596.018000	4123954.420000	28.553000
302597.026000	4123957.245000	28.520000
302597.636000	4123959.163000	28.518000
302598.359000	4123961.575000	28.510000
302598.881000	4123963.651000	28.530000
302599.456000	4123966.237000	28.504000
302600.002000	4123968.827000	28.537000
302600.071000	4123969.215000	28.538000
302600.593000	4123972.169000	28.548000
302600.927000	4123974.623000	28.544000
302601.269000	4123977.454000	28.548000
302601.471000	4123979.623000	28.545000
302601.683000	4123982.225000	28.543000
302601.694000	4123982.544000	28.542000
302601.792000	4123985.543000	28.537000
302601.803000	4123986.213000	28.532000
302601.853000	4123989.212000	28.501000
302601.852000	4123989.519000	28.500000
302601.852000	4123989.519000	28.500000
