<Property>
ROADTYPE = 1
CODE = 5


----------
<Data>
x	y	z
302562.204000	4123871.103000	28.438000
302563.499000	4123870.392000	28.492000
302564.399000	4123869.898000	28.529000
302564.399000	4123869.898000	28.529000
302564.498000	4123869.843000	28.529000
302565.058000	4123869.540000	28.529000
302565.158000	4123869.486000	28.529000
302565.818000	4123869.129000	28.529000
302565.818000	4123869.129000	28.529000
302567.127000	4123868.397000	28.527000
302567.127000	4123868.397000	28.527000
302567.945000	4123867.941000	28.527000
302567.945000	4123867.941000	28.527000
302569.254000	4123867.209000	28.525000
302569.254000	4123867.209000	28.525000
302569.909000	4123866.844000	28.525000
302570.565000	4123866.479000	28.525000
302570.565000	4123866.479000	28.525000
302571.873000	4123865.747000	28.523000
302571.873000	4123865.747000	28.523000
302572.529000	4123865.382000	28.523000
302573.184000	4123865.017000	28.523000
302573.184000	4123865.017000	28.523000
302573.505000	4123864.840000	28.523000
302573.505000	4123864.840000	28.523000
302574.814000	4123864.107000	28.521000
302575.470000	4123863.743000	28.521000
302576.126000	4123863.380000	28.521000
302576.126000	4123863.380000	28.521000
302577.434000	4123862.647000	28.519000
302577.468000	4123862.628000	28.519000
302578.090000	4123862.283000	28.519000
302578.124000	4123862.265000	28.519000
302578.780000	4123861.901000	28.519000
302578.780000	4123861.901000	28.519000
302579.614000	4123861.425000	28.515000
302579.614000	4123861.425000	28.515000
302580.042000	4123861.159000	28.514000
302580.042000	4123861.159000	28.514000
302580.799000	4123860.687000	28.514000
302580.799000	4123860.687000	28.514000
302581.179000	4123860.438000	28.514000
302581.179000	4123860.438000	28.514000
302581.508000	4123860.193000	28.513000
302581.508000	4123860.193000	28.513000
302582.063000	4123859.777000	28.513000
302582.063000	4123859.777000	28.513000
302582.437000	4123859.505000	28.514000
302582.437000	4123859.505000	28.514000
302582.796000	4123859.202000	28.514000
302582.796000	4123859.202000	28.514000
302583.247000	4123858.822000	28.510000
302583.247000	4123858.822000	28.510000
302583.617000	4123858.467000	28.511000
302583.617000	4123858.467000	28.511000
302583.930000	4123858.194000	28.509000
302583.930000	4123858.194000	28.509000
302584.299000	4123857.796000	28.509000
302584.299000	4123857.796000	28.509000
302584.595000	4123857.461000	28.512000
302584.595000	4123857.461000	28.512000
302584.945000	4123857.057000	28.513000
302584.945000	4123857.057000	28.513000
302585.173000	4123856.761000	28.515000
302585.173000	4123856.761000	28.515000
302585.484000	4123856.321000	28.517000
302585.484000	4123856.321000	28.517000
302585.704000	4123856.001000	28.517000
302585.704000	4123856.001000	28.517000
302585.999000	4123855.504000	28.519000
302585.999000	4123855.504000	28.519000
302586.250000	4123855.002000	28.519000
302586.250000	4123855.002000	28.519000
302586.451000	4123854.561000	28.518000
302586.451000	4123854.561000	28.518000
302586.662000	4123853.972000	28.519000
302586.662000	4123853.972000	28.519000
302586.885000	4123853.353000	28.517000
302586.885000	4123853.353000	28.517000
302587.044000	4123852.602000	28.517000
302587.044000	4123852.602000	28.517000
302587.169000	4123852.011000	28.518000
302587.169000	4123852.011000	28.518000
302587.250000	4123851.278000	28.517000
302587.250000	4123851.278000	28.517000
302587.303000	4123850.775000	28.515000
302587.303000	4123850.775000	28.515000
302587.313000	4123850.315000	28.513000
302587.313000	4123850.315000	28.513000
302587.322000	4123849.571000	28.514000
302587.322000	4123849.571000	28.514000
302587.306000	4123849.235000	28.515000
302587.306000	4123849.235000	28.515000
302587.247000	4123848.424000	28.514000
302587.247000	4123848.424000	28.514000
302587.215000	4123848.139000	28.514000
302587.215000	4123848.139000	28.514000
302587.151000	4123847.690000	28.514000
302587.151000	4123847.690000	28.514000
302587.085000	4123847.095000	28.511000
302587.085000	4123847.095000	28.511000
302586.975000	4123846.613000	28.510000
302586.975000	4123846.613000	28.510000
302586.816000	4123845.946000	28.507000
302586.816000	4123845.946000	28.507000
302586.704000	4123845.537000	28.507000
302586.704000	4123845.537000	28.507000
302586.476000	4123844.831000	28.507000
302586.476000	4123844.831000	28.507000
302586.334000	4123844.405000	28.507000
302586.334000	4123844.405000	28.507000
302586.104000	4123843.847000	28.507000
302586.104000	4123843.847000	28.507000
302585.897000	4123843.359000	28.504000
302585.897000	4123843.359000	28.504000
302585.590000	4123842.744000	28.507000
302585.590000	4123842.744000	28.507000
302585.373000	4123842.277000	28.509000
302585.373000	4123842.277000	28.509000
302584.967000	4123841.491000	28.508000
302584.967000	4123841.491000	28.508000
302584.494000	4123840.594000	28.504000
302584.494000	4123840.594000	28.504000
302584.174000	4123840.014000	28.502000
302583.768000	4123839.281000	28.501000
302583.447000	4123838.702000	28.499000
302583.126000	4123838.122000	28.498000
302583.126000	4123838.122000	28.498000
302582.763000	4123837.466000	28.495000
302582.400000	4123836.810000	28.494000
302582.037000	4123836.154000	28.493000
302581.673000	4123835.498000	28.491000
302581.673000	4123835.498000	28.491000
302581.165000	4123834.580000	28.491000
302581.165000	4123834.580000	28.491000
302580.439000	4123833.267000	28.489000
302580.439000	4123833.267000	28.489000
302580.388000	4123833.174000	28.489000
302580.388000	4123833.174000	28.489000
302579.661000	4123831.862000	28.489000
302579.661000	4123831.862000	28.489000
302578.932000	4123830.551000	28.489000
302578.932000	4123830.551000	28.489000
302578.205000	4123829.239000	28.490000
302578.205000	4123829.239000	28.490000
302577.476000	4123827.928000	28.490000
302577.476000	4123827.928000	28.490000
302576.749000	4123826.616000	28.490000
302576.749000	4123826.616000	28.490000
302576.436000	4123826.044000	28.456000
