302490.2221690	4123752.2253540	28.3450520
302490.2229720	4123752.1764040	28.3450510
302490.2237650	4123752.1268440	28.3450500
302490.2245430	4123752.0767950	28.3450480
302490.2253120	4123752.0263800	28.3450470
302490.2260710	4123751.9754770	28.3450450
302490.2267940	4123751.9260380	28.3450430
302490.2275090	4123751.8763550	28.3450420
302490.2282170	4123751.8263070	28.3450400
302490.2289190	4123751.7761360	28.3450380
302490.2296150	4123751.7255990	28.3450370
302490.2302960	4123751.6756720	28.3450350
302490.2309670	4123751.6258670	28.3450330
302490.2316330	4123751.5759400	28.3450320
302490.2323000	4123751.5257700	28.3450300
302490.2329600	4123751.4755990	28.3450280
302490.2336220	4123751.4255500	28.3450260
302490.2342800	4123751.3755010	28.3450240
302490.2349340	4123751.3254520	28.3450230
302490.2355910	4123751.2754030	28.3450210
302490.2362500	4123751.2253540	28.3450190
302490.2369090	4123751.1755500	28.3450170
302490.2375760	4123751.1252570	28.3450160
302490.2382470	4123751.0749640	28.3450140
302490.2389230	4123751.0249150	28.3450120
302490.2396020	4123750.9749880	28.3450100
302490.2402850	4123750.9253060	28.3450090
302490.2409860	4123750.8751350	28.3450070
302490.2417020	4123750.8247200	28.3450050
302490.2424210	4123750.7744270	28.3450040
302490.2431510	4123750.7246220	28.3450020
302490.2438910	4123750.6750620	28.3450010
302490.2446500	4123750.6251350	28.3449990
302490.2454420	4123750.5743540	28.3449970
302490.2462470	4123750.5240610	28.3449960
302490.2470630	4123750.4741340	28.3449950
302490.2478930	4123750.4248170	28.3449930
302490.2487570	4123750.3751350	28.3449920
302490.2496710	4123750.3239870	28.3449910
302490.2506050	4123750.2735720	28.3449900
302490.2515570	4123750.2238900	28.3449890
302490.2525300	4123750.1750620	28.3449880
302490.2535790	4123750.1244020	28.3449870
302490.2546850	4123750.0732550	28.3449860
302490.2558180	4123750.0232060	28.3449850
302490.2569810	4123749.9742560	28.3449850
302490.2582160	4123749.9248170	28.3449840
302490.2595870	4123749.8729380	28.3449840
302490.2609980	4123749.8227670	28.3449840
302490.2639890	4123749.7458620	28.3450520
302490.2163740	4123749.7443970	28.3450520
302490.1681920	4123749.7428110	28.3450520
302490.1194670	4123749.7412240	28.3450510
302490.0702120	4123749.7397590	28.3450510
302490.0204440	4123749.7381720	28.3450500
302489.9701830	4123749.7364630	28.3450500
302489.9194400	4123749.7349980	28.3450490
302489.8682390	4123749.7332890	28.3450490
302489.8165960	4123749.7317020	28.3450480
302489.7645270	4123749.7299930	28.3450470
302489.7155630	4123749.7284060	28.3450470
302489.6667520	4123749.7269410	28.3450460
302489.6176210	4123749.7253540	28.3450460
302489.5681830	4123749.7238900	28.3450450
302489.5184500	4123749.7223030	28.3450450
302489.4684340	4123749.7207160	28.3450440
302489.4181520	4123749.7191290	28.3450440
302489.3676150	4123749.7175420	28.3450430
302489.3168380	4123749.7159550	28.3450430
302489.2658370	4123749.7143680	28.3450420
302489.2146210	4123749.7127810	28.3450420
302489.1651810	4123749.7111940	28.3450410
302489.1157400	4123749.7096070	28.3450400
302489.0661400	4123749.7080210	28.3450400
302489.0163940	4123749.7065560	28.3450390
302488.9665110	4123749.7049690	28.3450390
302488.9165060	4123749.7033820	28.3450380
302488.8663890	4123749.7017950	28.3450380
302488.8161720	4123749.7002080	28.3450370
302488.7658660	4123749.6987430	28.3450370
302488.7154890	4123749.6970340	28.3450360
302488.6650430	4123749.6954470	28.3450350
302488.6148020	4123749.6939820	28.3450350
302488.5647890	4123749.6923960	28.3450340
302488.5147480	4123749.6908090	28.3450340
302488.4646920	4123749.6892220	28.3450330
302488.4146310	4123749.6876350	28.3450330
302488.3645770	4123749.6861700	28.3450320
302488.3145430	4123749.6845830	28.3450310
302488.2645380	4123749.6828740	28.3450310
302488.2145770	4123749.6814090	28.3450300
302488.1646700	4123749.6798220	28.3450300
302488.1148270	4123749.6782350	28.3450290
302488.0650600	4123749.6766480	28.3450290
302488.0144070	4123749.6750620	28.3450280
302487.9637900	4123749.6735970	28.3450270
302487.9132890	4123749.6720100	28.3450270
302487.8629160	4123749.6703010	28.3450260
302487.8126860	4123749.6687140	28.3450260
302487.7626100	4123749.6672490	28.3450250
302487.7126990	4123749.6656620	28.3450250
302487.6629660	4123749.6640750	28.3450240
302487.6134250	4123749.6624880	28.3450240
302487.5640870	4123749.6609010	28.3450230
302487.5149660	4123749.6594370	28.3450220
302487.4643920	4123749.6578500	28.3450220
302487.4130480	4123749.6561410	28.3450210
302487.3619910	4123749.6546760	28.3450210
302487.3112280	4123749.6529670	28.3450200
302487.2607790	4123749.6513800	28.3450200
302487.2106540	4123749.6499150	28.3450190
302487.1608680	4123749.6483280	28.3450190
302487.1114410	4123749.6467410	28.3450180
302487.0623820	4123749.6451540	28.3450180
302487.0137090	4123749.6435670	28.3450170
302486.9654320	4123749.6421030	28.3450170
302486.9133820	4123749.6405160	28.3450160
302486.8613820	4123749.6388070	28.3450160
302486.8099200	4123749.6372200	28.3450150
302486.7590110	4123749.6355110	28.3450150
302486.7086760	4123749.6339240	28.3450140
302486.6589380	4123749.6323370	28.3450140
302486.6098090	4123749.6307500	28.3450130
302486.5613140	4123749.6292850	28.3450130
302486.5134680	4123749.6276980	28.3450120
302486.4653120	4123749.6262330	28.3450120
302486.4117020	4123749.6245240	28.3450110
302486.3590440	4123749.6228150	28.3450110
302486.3073600	4123749.6211060	28.3450100
302486.2566900	4123749.6195200	28.3450100
302486.2070550	4123749.6178110	28.3450100
302486.1584880	4123749.6162240	28.3450090
302486.1110200	4123749.6147590	28.3450090
302486.0646770	4123749.6131720	28.3450090
302486.0120610	4123749.6114630	28.3450080
302485.9576860	4123749.6097540	28.3450080
302485.9052150	4123749.6080450	28.3450080
302485.8547100	4123749.6063360	28.3450080
302485.8062200	4123749.6047490	28.3450070
302485.7598100	4123749.6031620	28.3450070
302485.7155330	4123749.6016970	28.3450070
302485.6580640	4123749.5997440	28.3450070
302485.6032240	4123749.5977910	28.3450070
302485.5531560	4123749.5960820	28.3450070
302485.4728860	4123749.6588260	28.3449840
302485.4714650	4123749.7087530	28.3449840
302485.4700800	4123749.7602670	28.3449840
302485.4688040	4123749.8106820	28.3449850
302485.4676310	4123749.8592660	28.3449850
302485.4664870	4123749.9089480	28.3449860
302485.4653670	4123749.9599740	28.3449870
302485.4642800	4123750.0114870	28.3449870
302485.4632960	4123750.0600710	28.3449880
302485.4623320	4123750.1095100	28.3449890
302485.4613820	4123750.1596810	28.3449900
302485.4604520	4123750.2105840	28.3449920
302485.4595550	4123750.2612430	28.3449930
302485.4587080	4123750.3103150	28.3449940
302485.4578770	4123750.3599980	28.3449950
302485.4570550	4123750.4100470	28.3449970
302485.4562460	4123750.4608280	28.3449980
302485.4554540	4123750.5113650	28.3450000
302485.4546990	4123750.5606820	28.3450010
