<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302430.644000	4124702.943000	28.439000
302432.891000	4124702.488000	28.515000
302435.733000	4124701.773000	28.515000
302438.080000	4124701.184000	28.515000
