<Property>
LANETYPE = 121
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302533.297000	4124105.530000	28.491000
302533.283000	4124107.922000	28.493000
302533.278000	4124108.625000	28.493000
302533.274000	4124109.311000	28.493000
