<Property>
ROADTYPE = 2
CODE = 5


----------
<Data>
x	y	z
302814.207000	4123361.744000	28.116000
302814.205000	4123361.744000	28.126000
302814.099000	4123361.742000	28.120000
302813.614000	4123361.736000	28.065000
302813.614000	4123361.736000	28.065000
302812.348000	4123361.758000	27.968000
302812.348000	4123361.758000	27.968000
302811.522000	4123361.754000	27.903000
302811.522000	4123361.754000	27.903000
302810.772000	4123361.752000	27.833000
302810.028000	4123361.749000	27.764000
302809.282000	4123361.740000	27.695000
302808.535000	4123361.730000	27.626000
302808.535000	4123361.730000	27.626000
302807.785000	4123361.728000	27.556000
302807.041000	4123361.725000	27.487000
302806.295000	4123361.716000	27.418000
302805.548000	4123361.707000	27.349000
302805.548000	4123361.707000	27.349000
302805.142000	4123361.702000	27.311000
302805.142000	4123361.702000	27.311000
302803.648000	4123361.696000	27.173000
302803.648000	4123361.696000	27.173000
302802.901000	4123361.694000	27.102000
302802.155000	4123361.692000	27.032000
302802.155000	4123361.692000	27.032000
302800.661000	4123361.687000	26.893000
302800.661000	4123361.687000	26.893000
302799.914000	4123361.685000	26.823000
302799.168000	4123361.683000	26.753000
302799.168000	4123361.683000	26.753000
302798.708000	4123361.681000	26.710000
302798.708000	4123361.681000	26.710000
302797.961000	4123361.679000	26.640000
302797.214000	4123361.677000	26.568000
302796.468000	4123361.674000	26.497000
302795.721000	4123361.671000	26.427000
302795.721000	4123361.671000	26.427000
302794.975000	4123361.669000	26.357000
302794.228000	4123361.667000	26.285000
302793.482000	4123361.664000	26.214000
302792.735000	4123361.661000	26.144000
302792.735000	4123361.661000	26.144000
302791.988000	4123361.659000	26.074000
302791.241000	4123361.657000	26.002000
302790.495000	4123361.654000	25.931000
302789.748000	4123361.651000	25.861000
302789.748000	4123361.651000	25.861000
302789.001000	4123361.649000	25.791000
302788.255000	4123361.647000	25.719000
302787.509000	4123361.644000	25.648000
302786.761000	4123361.641000	25.578000
302786.761000	4123361.641000	25.578000
302786.253000	4123361.640000	25.530000
302786.253000	4123361.640000	25.530000
302784.760000	4123361.634000	25.388000
302784.760000	4123361.634000	25.388000
302784.014000	4123361.632000	25.316000
302783.267000	4123361.629000	25.245000
302783.267000	4123361.629000	25.245000
302781.774000	4123361.623000	25.103000
302781.774000	4123361.623000	25.103000
302781.027000	4123361.621000	25.031000
302780.281000	4123361.618000	24.960000
302780.281000	4123361.618000	24.960000
302779.564000	4123361.616000	24.892000
302779.564000	4123361.616000	24.892000
302778.817000	4123361.613000	24.821000
302778.071000	4123361.611000	24.752000
302777.324000	4123361.608000	24.684000
302776.577000	4123361.605000	24.613000
302776.577000	4123361.605000	24.613000
302775.840000	4123361.603000	24.542000
302775.084000	4123361.600000	24.473000
302774.347000	4123361.597000	24.406000
302773.590000	4123361.594000	24.333000
302773.590000	4123361.594000	24.333000
302772.864000	4123361.592000	24.264000
302772.097000	4123361.590000	24.194000
302771.370000	4123361.587000	24.127000
302770.603000	4123361.584000	24.054000
302770.603000	4123361.584000	24.054000
302770.069000	4123361.582000	24.003000
302770.069000	4123361.582000	24.003000
302768.575000	4123361.576000	23.867000
302768.575000	4123361.576000	23.866000
302767.080000	4123361.575000	23.748000
302767.080000	4123361.575000	23.747000
302766.334000	4123361.571000	23.688000
302765.585000	4123361.567000	23.626000
302764.838000	4123361.567000	23.563000
302764.090000	4123361.566000	23.504000
302764.090000	4123361.566000	23.504000
302763.717000	4123361.564000	23.474000
302762.783000	4123361.560000	23.396000
302762.409000	4123361.559000	23.365000
302762.036000	4123361.559000	23.335000
302761.288000	4123361.558000	23.275000
302761.288000	4123361.558000	23.275000
302760.967000	4123361.558000	23.250000
302759.790000	4123361.558000	23.187000
302759.469000	4123361.558000	23.170000
302759.148000	4123361.558000	23.145000
302758.295000	4123361.557000	23.077000
302758.295000	4123361.557000	23.077000
302757.871000	4123361.557000	23.054000
302757.871000	4123361.557000	23.054000
302757.751000	4123361.557000	23.045000
