<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302618.802000	4124134.244000	28.396000
302617.411000	4124134.337000	28.397000
302616.157000	4124134.548000	28.378000
302615.605000	4124134.704000	28.385000
302615.528000	4124134.727000	28.384000
