<Property>
LANETYPE = 121
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302553.227000	4124126.298000	28.492000
302552.488000	4124126.295000	28.492000
302551.095000	4124126.289000	28.493000
302549.772000	4124126.284000	28.493000
302549.449000	4124126.282000	28.493000
