<Property>
ROADTYPE = 1
CODE = 5


----------
<Data>
x	y	z
302541.430642	4123825.509239	28.450000
302542.871000	4123824.715000	28.504000
302544.190000	4123823.999000	28.502000
302545.302000	4123823.379000	28.503000
302545.357000	4123823.349000	28.503000
302546.377000	4123822.788000	28.503000
302546.672000	4123822.626000	28.502000
302547.690000	4123822.063000	28.501000
302547.984000	4123821.900000	28.500000
302549.036000	4123821.322000	28.500000
302549.299000	4123821.178000	28.500000
302550.349000	4123820.597000	28.498000
302550.611000	4123820.451000	28.498000
302550.707000	4123820.399000	28.498000
302552.019000	4123819.672000	28.496000
302553.330000	4123818.944000	28.494000
302554.208000	4123818.458000	28.492000
302555.336000	4123817.831000	28.490000
302556.083000	4123817.422000	28.453000
