<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302453.887000	4124306.028000	28.478000
302454.111000	4124305.053000	28.480000
302454.594000	4124303.135000	28.478000
302455.018000	4124301.658000	28.471000
302455.463000	4124300.054000	28.467000
302455.925000	4124298.600000	28.461000
302456.447000	4124297.156000	28.458000
302456.928000	4124295.809000	28.501000
302457.365000	4124294.606000	28.507000
302457.979000	4124293.059000	28.505000
302458.516000	4124291.713000	28.500000
302459.079000	4124290.363000	28.490000
302459.632000	4124289.134000	28.486000
302460.249000	4124287.804000	28.480000
302460.935000	4124286.503000	28.477000
302461.683000	4124285.003000	28.471000
302462.740000	4124283.184000	28.424000
302463.643000	4124281.792000	28.419000
302464.687000	4124280.248000	28.419000
302465.764000	4124278.729000	28.416000
302467.052000	4124277.007000	28.419000
302468.292000	4124275.428000	28.419000
302469.279000	4124274.165000	28.478000
302470.700000	4124272.562000	28.511000
302471.895000	4124271.202000	28.512000
302473.704000	4124269.324000	28.513000
302475.173000	4124267.913000	28.517000
302476.837000	4124266.301000	28.515000
302478.767000	4124264.570000	28.481000
302480.696000	4124262.829000	28.436000
302481.439000	4124262.154000	28.437000
302482.549000	4124261.145000	28.438000
302483.660000	4124260.136000	28.439000
302485.700000	4124258.117000	28.444000
302485.735000	4124258.079000	28.444000
302487.788000	4124255.892000	28.450000
302488.348000	4124255.266000	28.453000
302490.348000	4124253.030000	28.463000
302490.362000	4124253.011000	28.463000
302492.187000	4124250.630000	28.468000
302492.429000	4124250.304000	28.468000
302494.222000	4124247.899000	28.470000
302495.822000	4124245.525000	28.473000
302495.992000	4124245.259000	28.473000
302496.800000	4124243.996000	28.472000
302497.609000	4124242.732000	28.472000
302497.868000	4124242.264000	28.472000
302498.594000	4124240.952000	28.473000
302499.320000	4124239.639000	28.473000
302499.321000	4124239.637000	28.473000
302500.006000	4124238.303000	28.472000
302500.691000	4124236.969000	28.470000
302500.743000	4124236.853000	28.470000
302501.353000	4124235.482000	28.470000
302501.962000	4124234.112000	28.469000
302503.052000	4124231.540000	28.469000
302504.001000	4124229.013000	28.462000
302504.746000	4124226.819000	28.459000
302505.365000	4124224.814000	28.452000
302506.137000	4124222.120000	28.449000
302506.646000	4124219.792000	28.453000
302507.095000	4124217.854000	28.458000
302507.470000	4124215.569000	28.462000
302507.802000	4124213.292000	28.473000
302508.120000	4124210.759000	28.484000
302508.390000	4124207.887000	28.484000
302508.518000	4124205.240000	28.479000
302508.577000	4124203.086000	28.476000
302508.590000	4124201.969000	28.477000
302508.625000	4124198.969000	28.481000
302508.660000	4124195.969000	28.485000
302508.695000	4124192.969000	28.489000
302508.730000	4124189.969000	28.493000
302508.731000	4124189.777000	28.493000
302508.746000	4124186.777000	28.494000
302508.753000	4124185.277000	28.495000
302508.761000	4124183.777000	28.496000
302508.776000	4124180.777000	28.498000
302508.791000	4124177.778000	28.500000
302508.805000	4124174.778000	28.501000
302508.818000	4124172.695000	28.500000
302508.827000	4124171.195000	28.499000
302508.836000	4124169.695000	28.498000
302508.854000	4124166.695000	28.496000
302508.872000	4124163.695000	28.494000
302508.890000	4124160.695000	28.491000
302508.890000	4124160.582000	28.491000
302508.897000	4124157.582000	28.490000
302508.901000	4124156.082000	28.489000
302508.905000	4124154.582000	28.489000
