<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302557.755000	4123889.685000	28.465000
302558.547000	4123891.092000	28.469000
302559.338000	4123892.499000	28.473000
302560.386000	4123894.403000	28.482000
302561.834000	4123897.017000	28.489000
302563.262000	4123899.597000	28.496000
302563.968000	4123900.920000	28.499000
302564.675000	4123902.244000	28.501000
302565.382000	4123903.568000	28.503000
302566.088000	4123904.892000	28.505000
302566.993000	4123906.585000	28.508000
302568.269000	4123908.980000	28.511000
