<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302414.449000	4123683.153000	28.312000
302412.821000	4123683.558000	28.311000
302411.462000	4123683.976000	28.296000
302409.672000	4123684.666000	28.314000
302408.436000	4123685.229000	28.314000
302406.713000	4123686.164000	28.338000
302404.966000	4123687.236000	28.373000
302403.259000	4123688.491000	28.389000
302401.646000	4123689.861000	28.410000
302400.033000	4123691.230000	28.431000
302398.851000	4123692.436000	28.466000
302397.778000	4123693.743000	28.480000
302396.704000	4123695.051000	28.495000
302396.109000	4123695.894000	28.493000
302394.497000	4123698.246000	28.494000
302393.015000	4123700.409000	28.494000
302391.669000	4123702.362000	28.496000
302390.820000	4123703.598000	28.497000
302389.970000	4123704.834000	28.498000
302389.308000	4123705.798000	28.499000
302388.461000	4123707.036000	28.498000
302387.614000	4123708.274000	28.497000
302386.679000	4123709.642000	28.496000
302385.833000	4123710.880000	28.498000
302384.986000	4123712.119000	28.499000
302384.700000	4123712.537000	28.500000
302383.858000	4123713.778000	28.498000
302383.015000	4123715.019000	28.496000
302382.976000	4123715.076000	28.496000
302381.698000	4123716.953000	28.492000
302380.997000	4123717.997000	28.489000
302380.152000	4123719.237000	28.490000
302379.308000	4123720.476000	28.490000
302378.706000	4123721.360000	28.490000
302377.855000	4123722.595000	28.489000
302377.003000	4123723.830000	28.488000
302376.591000	4123724.429000	28.488000
302375.568000	4123725.925000	28.481000
302375.209000	4123726.466000	28.480000
302374.447000	4123727.583000	28.475000
302373.584000	4123728.897000	28.476000
302372.983000	4123729.811000	28.477000
302372.176000	4123731.100000	28.476000
302371.146000	4123732.797000	28.475000
302370.423000	4123734.021000	28.480000
302369.653000	4123735.392000	28.483000
302368.949000	4123736.722000	28.488000
302368.244000	4123738.109000	28.490000
302367.573000	4123739.458000	28.491000
302366.358000	4123742.044000	28.490000
302365.574000	4123743.878000	28.491000
302364.891000	4123745.502000	28.488000
302364.295000	4123747.036000	28.489000
302363.667000	4123748.701000	28.488000
302363.088000	4123750.360000	28.488000
302362.660000	4123751.614000	28.487000
302362.291000	4123752.724000	28.487000
302361.767000	4123754.497000	28.485000
302361.366000	4123755.874000	28.481000
302360.933000	4123757.430000	28.481000
302360.580000	4123758.826000	28.480000
302360.263000	4123760.199000	28.480000
302359.890000	4123761.928000	28.481000
302359.591000	4123763.577000	28.480000
302359.325000	4123765.042000	28.482000
302359.067000	4123766.831000	28.480000
302358.794000	4123768.783000	28.480000
302358.553000	4123770.765000	28.478000
302358.347000	4123772.853000	28.476000
