<Property>
ROADTYPE = 1
CODE = 5


----------
<Data>
x	y	z
302003.209000	4123649.824000	29.023000
302003.202000	4123650.548000	29.023000
302003.196000	4123651.247000	29.022000
302003.183000	4123652.786000	29.020000
302003.164000	4123655.023000	29.020000
302003.151000	4123656.551000	29.019000
302003.131000	4123658.812000	29.019000
302003.119000	4123660.145000	29.017000
302003.113000	4123660.893000	29.018000
302003.106000	4123661.650000	29.018000
302003.091000	4123663.175000	29.018000
302003.077000	4123664.665000	29.018000
302003.056000	4123666.922000	29.013000
302003.042000	4123668.400000	29.013000
302003.024000	4123670.274000	29.010000
302003.010000	4123671.741000	29.010000
302002.997000	4123673.190000	29.010000
302002.986000	4123674.372000	29.011000
302002.988000	4123675.503000	29.010000
302002.992000	4123676.961000	29.010000
302002.998000	4123679.246000	29.010000
302003.002000	4123680.723000	29.009000
302003.006000	4123682.466000	29.009000
302003.010000	4123683.959000	29.009000
302003.014000	4123685.464000	29.008000
302003.017000	4123686.927000	29.005000
302003.016000	4123687.470000	29.004000
302003.012000	4123688.990000	29.004000
302003.007000	4123690.869000	29.000000
302003.003000	4123692.399000	29.000000
302002.997000	4123694.578000	28.997000
302002.993000	4123696.106000	28.997000
302002.991000	4123696.797000	28.997000
302002.988000	4123697.949000	28.997000
302002.986000	4123698.813000	28.996000
302002.982000	4123700.124000	28.994000
302002.978000	4123701.658000	28.994000
302002.975000	4123703.245000	28.992000
302002.971000	4123704.785000	28.992000
302002.965000	4123706.885000	28.990000
302002.962000	4123708.434000	28.990000
302002.958000	4123709.997000	28.990000
302002.954000	4123711.623000	28.989000
302002.952000	4123711.771000	28.988000
302002.935000	4123713.338000	28.989000
302002.913000	4123715.475000	28.988000
302002.896000	4123717.028000	28.989000
302002.873000	4123719.194000	28.988000
302002.857000	4123720.733000	28.988000
302002.851000	4123721.315000	28.988000
302002.831000	4123723.112000	28.988000
302002.826000	4123723.605000	28.988000
302002.823000	4123724.634000	28.988000
302002.819000	4123726.162000	28.987000
302002.813000	4123728.555000	28.990000
302002.809000	4123730.093000	28.990000
302002.805000	4123731.586000	28.992000
302002.801000	4123733.135000	28.992000
302002.795000	4123735.375000	28.996000
302002.794000	4123735.459000	28.996000
302002.785000	4123736.929000	28.995000
302002.776000	4123738.482000	28.995000
302002.762000	4123740.726000	28.999000
302002.752000	4123742.275000	28.999000
302002.743000	4123743.776000	29.002000
302002.733000	4123745.321000	29.002000
302002.731000	4123745.752000	29.002000
302002.725000	4123746.868000	29.002000
302002.715000	4123748.984000	29.002000
302002.707000	4123750.533000	29.002000
302002.698000	4123752.364000	29.000000
302002.691000	4123753.904000	29.000000
302002.691000	4123753.911000	29.000000
302002.681000	4123756.028000	28.997000
302002.673000	4123757.572000	28.998000
302002.667000	4123758.849000	28.998000
302002.665000	4123759.119000	28.998000
302002.653000	4123761.231000	28.996000
302002.644000	4123762.779000	28.996000
302002.635000	4123764.304000	28.994000
302002.626000	4123765.853000	28.995000
302002.612000	4123768.207000	28.992000
302002.603000	4123769.683000	28.992000
302002.602000	4123769.763000	28.992000
302002.589000	4123771.314000	28.993000
302002.572000	4123773.259000	28.991000
302002.559000	4123774.807000	28.991000
302002.536000	4123777.507000	28.990000
302002.522000	4123779.044000	28.990000
302002.509000	4123780.574000	28.991000
302002.508000	4123780.741000	28.990000
302002.489000	4123783.302000	28.989000
302002.478000	4123784.824000	28.989000
302002.467000	4123786.342000	28.990000
302002.449000	4123788.801000	28.991000
302002.438000	4123790.311000	28.991000
302002.428000	4123791.784000	28.993000
302002.417000	4123793.294000	28.994000
302002.412000	4123793.933000	28.994000
302002.410000	4123794.805000	28.994000
302002.403000	4123797.140000	28.994000
302002.399000	4123798.656000	28.994000
302002.392000	4123800.978000	28.994000
302002.388000	4123802.499000	28.994000
302002.384000	4123804.027000	28.994000
302002.380000	4123805.405000	28.994000
302002.380000	4123807.929000	28.993000
302002.380000	4123809.463000	28.994000
302002.380000	4123811.013000	28.994000
302002.380000	4123812.294000	28.993000
302002.380000	4123813.857000	28.994000
302002.380000	4123815.944000	28.994000
302002.380000	4123817.512000	28.994000
302002.380000	4123817.514000	28.994000
302002.376000	4123819.091000	28.995000
302002.370000	4123821.162000	28.995000
302002.366000	4123822.740000	28.996000
302002.362000	4123824.127000	28.996000
302002.357000	4123825.705000	28.996000
302002.352000	4123827.563000	28.995000
302002.348000	4123828.954000	28.995000
302002.346000	4123829.159000	28.995000
302002.328000	4123831.000000	28.993000
302002.312000	4123832.601000	28.994000
302002.297000	4123834.191000	28.994000
302002.276000	4123836.285000	28.995000
302002.255000	4123838.378000	28.995000
302002.240000	4123839.951000	28.995000
302002.230000	4123840.906000	28.996000
302002.221000	4123841.892000	28.996000
302002.217000	4123842.458000	28.996000
302002.207000	4123844.095000	28.996000
302002.198000	4123845.640000	28.997000
302002.184000	4123847.976000	28.994000
302002.175000	4123849.519000	28.995000
302002.166000	4123851.056000	28.995000
302002.157000	4123852.471000	28.998000
302002.156000	4123852.656000	28.998000
302002.148000	4123854.195000	28.998000
302002.136000	4123856.329000	28.998000
302002.127000	4123857.864000	28.998000
302002.116000	4123860.007000	28.998000
302002.107000	4123861.538000	28.998000
302002.099000	4123863.063000	28.999000
302002.093000	4123864.038000	28.999000
302002.070000	4123864.710000	28.999000
302002.018000	4123866.184000	29.000000
302001.958000	4123867.881000	29.000000
302001.939000	4123868.419000	29.000000
302001.933000	4123868.592000	29.000000
