<Property>
LANETYPE = 221
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
301967.596000	4124104.901000	29.050000
301967.593000	4124105.566000	29.050000
301967.584000	4124108.566000	29.048000
301967.579000	4124110.066000	29.047000
301967.574000	4124111.566000	29.046000
301967.569000	4124113.066000	29.045000
301967.564000	4124114.566000	29.044000
301967.560000	4124116.066000	29.043000
301967.555000	4124117.566000	29.042000
301967.550000	4124119.066000	29.041000
301967.545000	4124120.566000	29.039000
301967.541000	4124121.419000	29.039000
301967.526000	4124124.419000	29.038000
301967.512000	4124127.419000	29.036000
301967.504000	4124128.919000	29.036000
301967.497000	4124130.419000	29.035000
301967.482000	4124133.419000	29.034000
301967.468000	4124136.419000	29.032000
301967.460000	4124137.919000	29.032000
301967.453000	4124139.419000	29.031000
301967.439000	4124142.419000	29.030000
301967.424000	4124145.419000	29.028000
301967.409000	4124148.419000	29.027000
301967.402000	4124149.919000	29.026000
301967.395000	4124151.419000	29.026000
301967.385000	4124153.978000	29.026000
301967.379000	4124155.478000	29.026000
301967.373000	4124156.978000	29.026000
301967.366000	4124158.478000	29.026000
301967.360000	4124159.978000	29.026000
301967.354000	4124161.478000	29.026000
301967.348000	4124162.978000	29.026000
301967.336000	4124165.978000	29.026000
301967.330000	4124167.478000	29.026000
301967.324000	4124168.978000	29.026000
301967.312000	4124171.978000	29.026000
301967.306000	4124173.478000	29.026000
301967.300000	4124174.978000	29.026000
301967.294000	4124176.478000	29.026000
301967.288000	4124177.978000	29.026000
301967.276000	4124180.978000	29.026000
301967.270000	4124182.478000	29.026000
301967.264000	4124183.978000	29.026000
301967.259000	4124184.792000	29.026000
301967.250000	4124186.292000	29.026000
301967.241000	4124187.792000	29.025000
301967.232000	4124189.292000	29.025000
301967.222000	4124190.792000	29.024000
301967.213000	4124192.292000	29.023000
301967.204000	4124193.792000	29.023000
301967.185000	4124196.792000	29.022000
301967.176000	4124198.292000	29.021000
301967.167000	4124199.792000	29.021000
301967.157000	4124201.292000	29.020000
301967.148000	4124202.791000	29.020000
301967.130000	4124205.791000	29.019000
301967.120000	4124207.291000	29.018000
301967.111000	4124208.791000	29.018000
301967.102000	4124210.291000	29.017000
301967.092000	4124211.791000	29.017000
301967.083000	4124213.291000	29.016000
301967.074000	4124214.791000	29.015000
301967.055000	4124217.791000	29.014000
301967.046000	4124219.291000	29.014000
301967.037000	4124220.791000	29.013000
301967.027000	4124222.291000	29.013000
301967.018000	4124223.791000	29.012000
301967.000000	4124226.791000	29.011000
301966.981000	4124229.791000	29.010000
301966.963000	4124232.791000	29.009000
301966.944000	4124235.791000	29.008000
301966.931000	4124238.661000	29.009000
301966.924000	4124240.161000	29.009000
301966.917000	4124241.661000	29.010000
301966.903000	4124244.661000	29.011000
301966.889000	4124247.661000	29.012000
301966.882000	4124249.161000	29.012000
301966.875000	4124250.661000	29.013000
301966.862000	4124253.661000	29.014000
301966.848000	4124256.661000	29.015000
301966.834000	4124259.661000	29.016000
301966.820000	4124262.661000	29.017000
301966.813000	4124264.161000	29.017000
301966.806000	4124265.661000	29.018000
301966.792000	4124268.661000	29.019000
301966.785000	4124270.161000	29.019000
301966.778000	4124271.661000	29.020000
301966.770000	4124273.212000	29.020000
301966.755000	4124276.212000	29.020000
301966.739000	4124279.212000	29.021000
301966.723000	4124282.212000	29.021000
301966.715000	4124283.712000	29.021000
301966.707000	4124285.212000	29.021000
301966.692000	4124288.212000	29.022000
301966.676000	4124291.212000	29.022000
301966.660000	4124294.212000	29.023000
301966.653000	4124295.712000	29.023000
301966.645000	4124297.212000	29.023000
301966.644000	4124297.380000	29.023000
301966.627000	4124300.380000	29.022000
301966.611000	4124303.380000	29.021000
301966.594000	4124306.380000	29.019000
301966.578000	4124309.380000	29.018000
301966.561000	4124312.380000	29.017000
301966.544000	4124315.380000	29.016000
301966.542000	4124315.767000	29.016000
301966.533000	4124317.267000	29.016000
301966.524000	4124318.767000	29.016000
301966.515000	4124320.267000	29.015000
301966.506000	4124321.767000	29.015000
301966.488000	4124324.767000	29.015000
301966.478000	4124326.267000	29.015000
301966.469000	4124327.767000	29.015000
301966.460000	4124329.267000	29.015000
301966.451000	4124330.767000	29.015000
301966.450000	4124330.914000	29.015000
301966.436000	4124333.914000	29.019000
301966.429000	4124335.414000	29.021000
301966.422000	4124336.914000	29.022000
301966.408000	4124339.914000	29.026000
301966.394000	4124342.914000	29.029000
301966.393000	4124343.284000	29.030000
301966.378000	4124346.284000	29.036000
301966.375000	4124346.937000	29.036000
301966.368000	4124348.437000	29.038000
301966.361000	4124349.937000	29.039000
301966.347000	4124352.937000	29.041000
301966.340000	4124354.437000	29.043000
301966.333000	4124355.937000	29.044000
301966.325000	4124357.452000	29.045000
301966.318000	4124358.968000	29.046000
