<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302077.925000	4123039.355000	29.031000
302077.881000	4123042.175000	29.031000
302077.837000	4123044.995000	29.031000
302077.793000	4123047.815000	29.031000
302077.749000	4123050.635000	29.031000
302077.705000	4123053.455000	29.031000
302077.693000	4123055.979000	29.032000
302077.682000	4123058.504000	29.034000
302077.670000	4123061.028000	29.036000
302077.670000	4123063.533000	29.036000
302077.669000	4123066.038000	29.037000
302077.669000	4123068.543000	29.037000
302077.668000	4123071.048000	29.038000
