<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302591.087000	4124260.211000	28.466000
302591.218000	4124257.214000	28.459000
302591.266000	4124256.111000	28.457000
302591.222000	4124254.537000	28.450000
302591.076000	4124253.790000	28.430000
302591.076000	4124253.790000	28.430000
302591.056000	4124253.688000	28.428000
302590.463000	4124252.449000	28.411000
302589.776000	4124251.520000	28.408000
302589.350000	4124251.099000	28.402000
302589.138000	4124250.890000	28.399000
302588.273000	4124250.319000	28.392000
302586.473000	4124249.590000	28.377000
302585.293000	4124249.422000	28.380000
302585.293000	4124249.422000	28.380000
302584.132000	4124249.257000	28.383000
302582.538000	4124249.183000	28.388000
