<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302146.562000	4123330.967000	29.000000
302146.562000	4123330.967000	29.000000
302146.559000	4123327.967000	28.999000
302146.559000	4123327.967000	28.999000
302146.556000	4123324.967000	28.998000
302146.552000	4123321.967000	28.997000
302146.552000	4123321.967000	28.997000
302146.549000	4123318.967000	28.996000
302146.549000	4123318.967000	28.996000
302146.545000	4123315.967000	28.995000
302146.545000	4123315.967000	28.995000
302146.542000	4123312.967000	28.994000
302146.542000	4123312.967000	28.994000
302146.538000	4123309.967000	28.993000
302146.535000	4123306.967000	28.992000
302146.535000	4123306.967000	28.992000
302146.531000	4123303.967000	28.992000
302146.531000	4123303.967000	28.992000
302146.528000	4123300.967000	28.991000
302146.528000	4123300.967000	28.991000
302146.524000	4123297.967000	28.990000
302146.523000	4123296.983000	28.990000
302146.536000	4123293.983000	28.989000
302146.549000	4123290.983000	28.988000
302146.549000	4123290.983000	28.988000
302146.563000	4123287.983000	28.987000
302146.576000	4123284.983000	28.986000
302146.589000	4123281.983000	28.985000
302146.602000	4123278.983000	28.984000
302146.602000	4123278.983000	28.984000
302146.615000	4123275.983000	28.983000
302146.628000	4123272.983000	28.983000
302146.641000	4123269.983000	28.982000
302146.654000	4123266.983000	28.981000
302146.654000	4123266.983000	28.981000
302146.668000	4123263.983000	28.980000
302146.681000	4123260.983000	28.979000
302146.694000	4123257.983000	28.978000
302146.707000	4123254.983000	28.977000
302146.718000	4123252.423000	28.977000
302146.718000	4123252.423000	28.977000
302146.734000	4123249.423000	28.978000
302146.734000	4123249.423000	28.978000
302146.751000	4123246.423000	28.978000
302146.751000	4123246.423000	28.978000
302146.767000	4123243.423000	28.979000
302146.767000	4123243.423000	28.979000
302146.783000	4123240.423000	28.980000
302146.783000	4123240.423000	28.980000
302146.800000	4123237.423000	28.981000
302146.800000	4123237.423000	28.981000
302146.816000	4123234.423000	28.982000
302146.816000	4123234.423000	28.982000
302146.832000	4123231.423000	28.983000
302146.832000	4123231.423000	28.983000
302146.849000	4123228.423000	28.984000
302146.849000	4123228.423000	28.984000
302146.865000	4123225.423000	28.984000
302146.865000	4123225.423000	28.984000
302146.881000	4123222.423000	28.985000
302146.881000	4123222.423000	28.985000
302146.897000	4123219.423000	28.986000
302146.897000	4123219.423000	28.986000
302146.914000	4123216.423000	28.987000
302146.914000	4123216.423000	28.987000
302146.930000	4123213.423000	28.988000
302146.930000	4123213.423000	28.988000
302146.946000	4123210.423000	28.989000
302146.946000	4123210.423000	28.989000
302146.963000	4123207.423000	28.990000
302146.963000	4123207.423000	28.990000
302146.979000	4123204.423000	28.991000
302146.979000	4123204.423000	28.991000
302146.995000	4123201.423000	28.991000
302146.995000	4123201.423000	28.991000
302147.012000	4123198.423000	28.992000
302147.012000	4123198.423000	28.992000
302147.028000	4123195.423000	28.993000
302147.028000	4123195.423000	28.993000
302147.044000	4123192.424000	28.994000
302147.044000	4123192.424000	28.994000
302147.061000	4123189.424000	28.995000
302147.061000	4123189.424000	28.995000
302147.077000	4123186.424000	28.996000
302147.077000	4123186.424000	28.996000
302147.093000	4123183.424000	28.997000
302147.093000	4123183.424000	28.997000
302147.109000	4123180.424000	28.998000
302147.109000	4123180.424000	28.998000
302147.126000	4123177.424000	28.998000
302147.126000	4123177.424000	28.998000
302147.142000	4123174.424000	28.999000
302147.142000	4123174.424000	28.999000
302147.158000	4123171.424000	29.000000
302147.158000	4123171.424000	29.000000
302147.175000	4123168.424000	29.001000
302147.175000	4123168.424000	29.001000
302147.191000	4123165.424000	29.002000
302147.191000	4123165.424000	29.002000
302147.207000	4123162.424000	29.003000
302147.207000	4123162.424000	29.003000
302147.224000	4123159.424000	29.004000
302147.224000	4123159.424000	29.004000
302147.240000	4123156.424000	29.004000
302147.240000	4123156.424000	29.004000
302147.256000	4123153.424000	29.005000
302147.256000	4123153.424000	29.005000
302147.272000	4123150.424000	29.006000
302147.272000	4123150.424000	29.006000
302147.289000	4123147.424000	29.007000
302147.289000	4123147.424000	29.007000
302147.305000	4123144.424000	29.008000
302147.321000	4123141.424000	29.009000
302147.321000	4123141.424000	29.009000
302147.338000	4123138.424000	29.010000
302147.338000	4123138.424000	29.010000
302147.354000	4123135.424000	29.011000
302147.354000	4123135.424000	29.011000
302147.370000	4123132.424000	29.011000
302147.370000	4123132.424000	29.011000
302147.387000	4123129.424000	29.012000
302147.387000	4123129.424000	29.012000
302147.403000	4123126.425000	29.013000
302147.403000	4123126.425000	29.013000
302147.419000	4123123.425000	29.014000
302147.419000	4123123.425000	29.014000
302147.435000	4123120.425000	29.015000
302147.435000	4123120.425000	29.015000
302147.452000	4123117.425000	29.016000
302147.452000	4123117.425000	29.016000
302147.468000	4123114.425000	29.017000
302147.468000	4123114.425000	29.017000
302147.484000	4123111.425000	29.017000
302147.484000	4123111.425000	29.017000
302147.501000	4123108.425000	29.018000
302147.501000	4123108.425000	29.018000
302147.517000	4123105.425000	29.019000
302147.517000	4123105.425000	29.019000
302147.533000	4123102.425000	29.020000
302147.533000	4123102.425000	29.020000
302147.550000	4123099.425000	29.021000
302147.550000	4123099.404000	29.021000
302147.558000	4123097.868000	29.024000
302147.574000	4123094.868000	29.022000
302147.591000	4123091.868000	29.021000
302147.591000	4123091.868000	29.021000
302147.607000	4123088.868000	29.020000
302147.623000	4123085.868000	29.019000
302147.640000	4123082.868000	29.017000
302147.656000	4123079.868000	29.016000
302147.671000	4123077.137000	29.015000
302147.687000	4123074.138000	29.015000
302147.687000	4123074.138000	29.015000
302147.703000	4123071.138000	29.016000
302147.720000	4123068.138000	29.017000
302147.720000	4123068.138000	29.017000
302147.736000	4123065.138000	29.017000
302147.752000	4123062.138000	29.018000
302147.769000	4123059.138000	29.018000
302147.769000	4123059.138000	29.018000
302147.785000	4123056.138000	29.019000
302147.801000	4123053.138000	29.020000
302147.801000	4123053.138000	29.020000
302147.817000	4123050.138000	29.020000
302147.834000	4123047.138000	29.021000
302147.850000	4123044.138000	29.021000
302147.850000	4123044.138000	29.021000
302147.866000	4123041.138000	29.022000
302147.883000	4123038.138000	29.023000
302147.883000	4123038.138000	29.023000
302147.899000	4123035.138000	29.023000
302147.915000	4123032.138000	29.024000
302147.932000	4123029.138000	29.024000
302147.932000	4123029.138000	29.024000
302147.948000	4123026.138000	29.025000
302147.964000	4123023.138000	29.026000
302147.964000	4123023.138000	29.026000
302147.980000	4123020.138000	29.026000
302147.997000	4123017.138000	29.027000
302148.013000	4123014.138000	29.027000
302148.013000	4123014.138000	29.027000
302148.029000	4123011.138000	29.028000
302148.046000	4123008.138000	29.029000
302148.046000	4123008.138000	29.029000
302148.062000	4123005.139000	29.029000
302148.078000	4123002.139000	29.030000
302148.095000	4122999.139000	29.030000
302148.095000	4122999.139000	29.030000
302148.111000	4122996.139000	29.031000
302148.127000	4122993.139000	29.032000
302148.127000	4122993.139000	29.032000
302148.144000	4122990.139000	29.032000
302148.160000	4122987.139000	29.033000
302148.176000	4122984.139000	29.033000
302148.176000	4122984.139000	29.033000
302148.192000	4122981.139000	29.034000
302148.209000	4122978.139000	29.035000
302148.209000	4122978.139000	29.035000
302148.225000	4122975.139000	29.035000
302148.241000	4122972.139000	29.036000
302148.258000	4122969.139000	29.036000
302148.258000	4122969.139000	29.036000
302148.274000	4122966.139000	29.037000
302148.290000	4122963.139000	29.037000
302148.290000	4122963.139000	29.037000
302148.307000	4122960.139000	29.038000
302148.323000	4122957.139000	29.039000
302148.339000	4122954.139000	29.039000
302148.345000	4122953.033000	29.039000
302148.345000	4122953.033000	29.039000
302148.363000	4122950.033000	29.035000
302148.363000	4122950.033000	29.035000
302148.382000	4122947.033000	29.031000
302148.382000	4122947.033000	29.031000
302148.400000	4122944.033000	29.027000
302148.400000	4122944.033000	29.027000
302148.418000	4122941.033000	29.023000
302148.437000	4122938.033000	29.019000
302148.437000	4122938.033000	29.019000
302148.455000	4122935.033000	29.014000
302148.455000	4122935.033000	29.014000
302148.473000	4122932.033000	29.010000
302148.473000	4122932.033000	29.010000
302148.492000	4122929.033000	29.006000
302148.492000	4122929.033000	29.006000
302148.510000	4122926.033000	29.002000
302148.520000	4122924.287000	29.000000
302148.520000	4122924.287000	29.000000
302148.554000	4122921.287000	29.000000
302148.587000	4122918.287000	29.001000
302148.587000	4122918.287000	29.001000
302148.621000	4122915.287000	29.002000
302148.654000	4122912.287000	29.002000
302148.654000	4122912.287000	29.002000
302148.688000	4122909.288000	29.003000
302148.688000	4122909.288000	29.003000
302148.722000	4122906.288000	29.004000
302148.755000	4122903.288000	29.005000
302148.755000	4122903.288000	29.005000
302148.789000	4122900.288000	29.005000
302148.822000	4122897.288000	29.006000
302148.822000	4122897.270000	29.006000
