<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302663.218000	4123226.666000	28.535000
302662.633000	4123228.469000	28.536000
302661.809000	4123231.132000	28.540000
302661.809000	4123231.132000	28.540000
302660.868000	4123234.002000	28.534000
302659.956000	4123236.447000	28.525000
302658.966000	4123238.836000	28.549000
302657.982000	4123241.103000	28.552000
302656.786000	4123243.855000	28.555000
302655.811000	4123245.806000	28.557000
302654.470000	4123248.489000	28.559000
302653.633000	4123250.102000	28.533000
302653.633000	4123250.102000	28.533000
302652.366000	4123252.320000	28.526000
302650.817000	4123254.815000	28.527000
302650.817000	4123254.815000	28.527000
302649.773000	4123256.366000	28.530000
302648.594000	4123258.074000	28.536000
302646.653000	4123260.852000	28.540000
302643.883000	4123264.452000	28.539000
302643.883000	4123264.452000	28.539000
302643.883000	4123264.452000	28.539000
302640.858000	4123267.983000	28.516000
302639.024000	4123269.939000	28.549000
302636.976000	4123272.131000	28.551000
302635.036000	4123274.044000	28.556000
302635.036000	4123274.044000	28.556000
302632.994000	4123276.119000	28.537000
