<Property>
LANETYPE = 112
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302418.569000	4122430.169000	29.060000
302417.534000	4122429.011000	29.065000
302416.499000	4122427.852000	29.070000
302414.475000	4122425.676000	29.063000
302413.375000	4122424.592000	29.068000
302412.276000	4122423.509000	29.073000
302411.308000	4122422.597000	29.077000
302410.112000	4122421.571000	29.079000
302408.833000	4122420.575000	29.079000
302407.554000	4122419.579000	29.078000
302405.268000	4122417.902000	29.075000
302404.002000	4122417.034000	29.072000
302402.736000	4122416.167000	29.070000
302401.523000	4122415.426000	29.068000
302400.159000	4122414.675000	29.063000
302398.796000	4122414.022000	29.055000
302397.433000	4122413.369000	29.047000
302394.749000	4122412.156000	29.033000
302393.347000	4122411.549000	29.034000
302391.945000	4122410.942000	29.035000
302389.202000	4122409.826000	29.036000
302386.347000	4122408.918000	29.044000
302385.008000	4122408.564000	29.049000
302383.495000	4122408.243000	29.057000
302381.989000	4122407.989000	29.066000
302380.484000	4122407.736000	29.074000
302379.642000	4122407.606000	29.073000
302377.097000	4122407.346000	29.063000
302374.553000	4122407.087000	29.053000
302371.590000	4122406.797000	29.050000
