<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302518.135000	4124489.141000	28.419000
302515.930000	4124489.813000	28.421000
302514.431000	4124490.367000	28.417000
302513.205000	4124490.865000	28.420000
