<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302610.377000	4123302.096000	28.658000
302609.065000	4123302.887000	28.657000
302607.234000	4123303.990000	28.654000
302605.077000	4123305.194000	28.645000
302602.919000	4123306.398000	28.635000
302600.270000	4123307.726000	28.630000
302597.621000	4123309.054000	28.626000
302595.666000	4123309.935000	28.624000
302593.710000	4123310.816000	28.621000
302591.754000	4123311.696000	28.619000
302589.480000	4123312.711000	28.624000
302587.205000	4123313.726000	28.629000
302584.585000	4123314.732000	28.616000
302581.966000	4123315.738000	28.603000
