<Property>
LANETYPE = 211
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302561.267000	4124648.137000	28.572000
302560.958000	4124648.393000	28.572000
302560.537000	4124648.742000	28.572000
302559.832000	4124649.302000	28.570000
302557.483000	4124651.167000	28.564000
302556.469000	4124651.939000	28.559000
302554.082000	4124653.756000	28.548000
302552.450000	4124654.980000	28.545000
302551.250000	4124655.880000	28.543000
302550.050000	4124656.780000	28.540000
302548.634000	4124657.793000	28.545000
302546.194000	4124659.539000	28.552000
302544.784000	4124660.518000	28.551000
302542.319000	4124662.227000	28.549000
302540.101000	4124663.721000	28.553000
302538.857000	4124664.558000	28.555000
302537.613000	4124665.396000	28.557000
302536.567000	4124666.065000	28.557000
302535.303000	4124666.873000	28.555000
302534.039000	4124667.681000	28.554000
302533.232000	4124668.190000	28.540000
302531.354000	4124669.373000	28.542000
302531.322000	4124669.393000	28.542000
302528.816000	4124670.972000	28.544000
302526.993000	4124672.097000	28.541000
302524.440000	4124673.672000	28.536000
302523.100000	4124674.468000	28.534000
302521.811000	4124675.234000	28.532000
302520.521000	4124676.000000	28.530000
302518.202000	4124677.316000	28.526000
302515.594000	4124678.798000	28.521000
302514.222000	4124679.535000	28.524000
302512.901000	4124680.246000	28.527000
302511.580000	4124680.956000	28.530000
302509.539000	4124682.042000	28.537000
302507.786000	4124682.948000	28.541000
302505.121000	4124684.326000	28.546000
302504.528000	4124684.609000	28.545000
302501.822000	4124685.904000	28.538000
302500.469000	4124686.551000	28.534000
302499.115000	4124687.198000	28.531000
302497.271000	4124688.042000	28.537000
302494.543000	4124689.290000	28.547000
302493.179000	4124689.914000	28.552000
302491.815000	4124690.538000	28.556000
302489.524000	4124691.528000	28.562000
302488.147000	4124692.124000	28.566000
302486.771000	4124692.719000	28.570000
302484.017000	4124693.910000	28.577000
302481.852000	4124694.782000	28.575000
302480.461000	4124695.342000	28.573000
302479.069000	4124695.902000	28.572000
302476.286000	4124697.023000	28.569000
302474.746000	4124697.619000	28.554000
302472.616000	4124698.425000	28.551000
302472.367000	4124698.516000	28.551000
302470.957000	4124699.028000	28.551000
302469.548000	4124699.541000	28.551000
302468.508000	4124699.911000	28.548000
302467.095000	4124700.414000	28.545000
302465.682000	4124700.917000	28.541000
302465.218000	4124701.072000	28.541000
302463.795000	4124701.550000	28.543000
302462.373000	4124702.027000	28.544000
302459.618000	4124702.923000	28.545000
302459.563000	4124702.940000	28.545000
302456.708000	4124703.862000	28.557000
302454.034000	4124704.656000	28.541000
302453.865000	4124704.706000	28.540000
302452.426000	4124705.131000	28.536000
302450.988000	4124705.557000	28.531000
302449.736000	4124705.916000	28.538000
302446.852000	4124706.742000	28.557000
302444.212000	4124707.452000	28.552000
302441.490000	4124708.137000	28.561000
302440.125000	4124708.457000	28.557000
302439.864000	4124708.518000	28.557000
