<Property>
LANETYPE = 121
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302591.676000	4124094.926000	28.396000
302591.670000	4124095.926000	28.396000
302591.657747	4124098.141315	28.395000
