<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302067.591000	4122519.266000	29.044000
302068.111000	4122522.220000	29.049000
302068.631000	4122525.175000	29.054000
302069.152000	4122528.129000	29.059000
302069.672000	4122531.084000	29.064000
302070.192000	4122534.038000	29.069000
302070.713000	4122536.993000	29.074000
302071.233000	4122539.947000	29.079000
302071.753000	4122542.902000	29.084000
302072.274000	4122545.856000	29.089000
302072.794000	4122548.811000	29.094000
302073.155000	4122550.863000	29.098000
302073.684000	4122553.816000	29.108000
302074.212000	4122556.769000	29.119000
302074.741000	4122559.722000	29.130000
302075.269000	4122562.675000	29.140000
302075.798000	4122565.628000	29.151000
302076.327000	4122568.581000	29.161000
302076.487000	4122569.479000	29.164000
302077.016000	4122572.432000	29.163000
302077.544000	4122575.385000	29.162000
302078.073000	4122578.338000	29.161000
302078.577000	4122581.152000	29.160000
302079.098000	4122584.106000	29.168000
302079.619000	4122587.061000	29.176000
302080.140000	4122590.015000	29.184000
302080.661000	4122592.970000	29.192000
302081.182000	4122595.924000	29.200000
302081.336000	4122596.794000	29.203000
